chr start end mid COcount NCOcount SNPcount cross Introgression CO_NCO_ratio telomere_dist homology GC
2 440001 460000 450000.5 3 2 41 fermentation 0 1.5 450000.5 1 0.3838
2 460001 480000 470000.5 0 0 40 fermentation 0 NA 470000.5 1 0.38145
2 480001 5e+05 490000.5 4.5 0 24 fermentation 0 Inf 490000.5 1 0.39
2 500001 520000 510000.5 5 0 0 fermentation 0 Inf 510000.5 1 0.39245
2 520001 540000 530000.5 2.5 0 3 fermentation 0 Inf 530000.5 1 0.37315
2 540001 560000 550000.5 8 0 1 fermentation 0 Inf 550000.5 1 0.39
2 560001 580000 570000.5 7 2 28 fermentation 0 3.5 570000.5 1 0.39075
2 580001 6e+05 590000.5 3 6 63 fermentation 0 0.5 590000.5 1 0.387
2 600001 620000 610000.5 0 1 48 fermentation 0 0 610000.5 1 0.38825
2 620001 640000 630000.5 5 1 54 fermentation 0 5 630000.5 1 0.4162
2 640001 660000 650000.5 4.5 0 34 fermentation 0 Inf 639934.5 1 0.3989
2 660001 680000 670000.5 3 0 0 fermentation 0 Inf 619934.5 1 0.37845
2 680001 7e+05 690000.5 2.5 1 67 fermentation 0 2.5 599934.5 1 0.37885
2 700001 720000 710000.5 6 6 215 fermentation 0 1 579934.5 1 0.4138
2 720001 740000 730000.5 2.375 3 89 fermentation 0 0.791666666666667 559934.5 1 0.4031
2 740001 760000 750000.5 4.75 0 0 fermentation 0 Inf 539934.5 1 0.38205
2 760001 780000 770000.5 4.75 0 0 fermentation 0 Inf 519934.5 1 0.3969
2 780001 8e+05 790000.5 4.75 0 0 fermentation 0 Inf 499934.5 1 0.3785
2 800001 820000 810000.5 6.375 0 1 fermentation 0 Inf 479934.5 1 0.3882
2 820001 840000 830000.5 3 0 2 fermentation 0 Inf 459934.5 1 0.39185
2 840001 860000 850000.5 8 0 91 fermentation 0 Inf 439934.5 1 0.39205
2 860001 880000 870000.5 1 2 168 fermentation 0 0.5 419934.5 1 0.37915
2 880001 9e+05 890000.5 2 0 1 fermentation 0 Inf 399934.5 1 0.40325
2 900001 920000 910000.5 4 0 0 fermentation 0 Inf 379934.5 1 0.37645
2 920001 940000 930000.5 4 0 0 fermentation 0 Inf 359934.5 1 0.39425
2 940001 960000 950000.5 3 0 2 fermentation 0 Inf 339934.5 1 0.38835
2 960001 980000 970000.5 0 0 47 fermentation 0 NA 319934.5 1 0.38125
2 980001 1e+06 990000.5 7 2 73 fermentation 0 3.5 299934.5 1 0.4092
2 1000001 1020000 1010000.5 8 3 62 fermentation 0 2.66666666666667 279934.5 1 0.41305
2 1020001 1040000 1030000.5 7 2 31 fermentation 0 3.5 259934.5 1 0.4078
2 1040001 1060000 1050000.5 4.25 0 10 fermentation 0 Inf 239934.5 1 0.40175
2 1060001 1080000 1070000.5 2.5 0 0 fermentation 0 Inf 219934.5 1 0.4025
2 1080001 1100000 1090000.5 9.25 0 7 fermentation 0 Inf 199934.5 1 0.41105
2 1100001 1120000 1110000.5 0 3 32 fermentation 0 0 179934.5 1 0.39
2 1120001 1140000 1130000.5 3.4 0 1 fermentation 0 Inf 159934.5 1 0.39075
2 1140001 1160000 1150000.5 6.8 0 0 fermentation 0 Inf 139934.5 1 0.39735
2 1160001 1180000 1170000.5 6.8 0 0 fermentation 0 Inf 119934.5 1 0.43195
2 1180001 1200000 1190000.5 6.8 0 0 fermentation 0 Inf 99934.5 1 0.42665
2 1200001 1220000 1210000.5 6.8 0 0 fermentation 0 Inf 79934.5 1 0.3716
2 1220001 1240000 1230000.5 4.65 0 1 fermentation 0 Inf 59934.5 1 0.4108
2 1240001 1260000 1250000.5 2.5 0 0 fermentation 0 Inf 39934.5 1 0.3837
2 1260001 1280000 1270000.5 43.25 0 44 fermentation 0 Inf 19934.5 1 0.3986
2 1280001 1300000 1290000.5 0 0 38 fermentation 0 NA 0 1 0.20025
3 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 1 0.42855
3 20001 40000 30000.5 0 0 4 fermentation 0 NA 30000.5 1 0.3702
3 40001 60000 50000.5 3 1 47 fermentation 0 3 50000.5 1 0.38095
3 60001 80000 70000.5 5 2 96 fermentation 0 2.5 70000.5 1 0.3847
3 80001 1e+05 90000.5 1 0 25 fermentation 0 Inf 90000.5 1 0.37105
3 100001 120000 110000.5 4 1 41 fermentation 0 4 110000.5 1 0.3792
3 120001 140000 130000.5 19 2 16 fermentation 0 9.5 130000.5 1 0.49515
3 140001 160000 150000.5 18 0 1 fermentation 0 Inf 145074.5 1 0.4204
3 160001 180000 170000.5 9 1 2 fermentation 0 9 125074.5 1 0.4475
3 180001 2e+05 190000.5 5 1 55 fermentation 0 5 105074.5 1 0.40845
3 200001 220000 210000.5 6 4 35 fermentation 0 1.5 85074.5 1 0.375
3 220001 240000 230000.5 37 2 41 fermentation 0 18.5 65074.5 1 0.38125
3 240001 260000 250000.5 7 1 62 fermentation 0 7 45074.5 1 0.4013
3 260001 280000 270000.5 24 6 13 fermentation 0 4 25074.5 1 0.4663
3 280001 3e+05 290000.5 0 0 4 fermentation 0 NA 5074.5 1 0.3322
4 1 20000 10000.5 2 3 33 fermentation 0 0.666666666666667 10000.5 1 0.3818
4 20001 40000 30000.5 11 0 3 fermentation 0 Inf 30000.5 1 0.40425
4 40001 60000 50000.5 8 2 44 fermentation 0 4 50000.5 1 0.4174
4 60001 80000 70000.5 6 1 48 fermentation 0 6 70000.5 1 0.3937
4 80001 1e+05 90000.5 1 4 32 fermentation 0 0.25 90000.5 1 0.4165
4 100001 120000 110000.5 5 0 25 fermentation 0 Inf 110000.5 1 0.39355
4 120001 140000 130000.5 7 1 46 fermentation 0 7 130000.5 1 0.428
4 140001 160000 150000.5 6 2 69 fermentation 0 3 150000.5 1 0.40355
4 160001 180000 170000.5 1 0 57 fermentation 0 Inf 170000.5 1 0.39195
4 180001 2e+05 190000.5 2 0 31 fermentation 0 Inf 190000.5 1 0.40495
4 200001 220000 210000.5 7 3 30 fermentation 0 2.33333333333333 210000.5 1 0.4034
4 220001 240000 230000.5 1 0 13 fermentation 0 Inf 230000.5 1 0.3989
4 240001 260000 250000.5 1.75 0 2 fermentation 0 Inf 250000.5 1 0.38415
4 260001 280000 270000.5 3.5 0 0 fermentation 0 Inf 270000.5 1 0.40315
4 280001 3e+05 290000.5 6.75 3 32 fermentation 0 2.25 290000.5 1 0.40335
4 300001 320000 310000.5 5 0 35 fermentation 0 Inf 310000.5 1 0.37845
4 320001 340000 330000.5 0 0 43 fermentation 0 NA 330000.5 1 0.3877
4 340001 360000 350000.5 7 0 17 fermentation 0 Inf 350000.5 1 0.44405
4 360001 380000 370000.5 8 0 1 fermentation 0 Inf 370000.5 1 0.40245
4 380001 4e+05 390000.5 7 0 1 fermentation 0 Inf 390000.5 1 0.3936
4 400001 420000 410000.5 5.7857 0 2 fermentation 0 Inf 410000.5 1 0.4063
4 420001 440000 430000.5 3.5714 0 0 fermentation 0 Inf 430000.5 1 0.37085
4 440001 460000 450000.5 3.5714 0 0 fermentation 0 Inf 450000.5 1 0.38235
4 460001 480000 470000.5 3.5714 0 0 fermentation 0 Inf 470000.5 1 0.41835
4 480001 5e+05 490000.5 3.5714 0 0 fermentation 0 Inf 490000.5 1 0.37525
4 500001 520000 510000.5 3.5714 0 0 fermentation 0 Inf 473773.5 1 0.3948
4 520001 540000 530000.5 3.5714 0 0 fermentation 0 Inf 453773.5 1 0.3907
4 540001 560000 550000.5 3.7557 2 26 fermentation 0 1.87785 433773.5 1 0.40925
4 560001 580000 570000.5 6 0 7 fermentation 0 Inf 413773.5 1 0.38595
4 580001 6e+05 590000.5 3.75 0 12 fermentation 0 Inf 393773.5 1 0.40515
4 600001 620000 610000.5 5.5 0 0 fermentation 0 Inf 373773.5 1 0.3757
4 620001 640000 630000.5 5.5 0 0 fermentation 0 Inf 353773.5 1 0.42615
4 640001 660000 650000.5 5.5 0 0 fermentation 0 Inf 333773.5 1 0.41875
4 660001 680000 670000.5 4.75 0 1 fermentation 0 Inf 313773.5 1 0.3958
4 680001 7e+05 690000.5 2 0 0 fermentation 0 Inf 293773.5 1 0.3712
4 700001 720000 710000.5 2.75 0 1 fermentation 0 Inf 273773.5 1 0.3758
4 720001 740000 730000.5 3.5 0 0 fermentation 0 Inf 253773.5 1 0.38205
4 740001 760000 750000.5 7.75 0 5 fermentation 0 Inf 233773.5 1 0.39615
4 760001 780000 770000.5 3 1 38 fermentation 0 3 213773.5 1 0.385
4 780001 8e+05 790000.5 8 1 49 fermentation 0 8 193773.5 1 0.41515
4 800001 820000 810000.5 5 1 111 fermentation 0 5 173773.5 1 0.40495
4 820001 840000 830000.5 9 6 132 fermentation 0 1.5 153773.5 1 0.43635
4 840001 860000 850000.5 11 0 38 fermentation 0 Inf 133773.5 1 0.4394
4 860001 880000 870000.5 0 3 657 fermentation 1 0 113773.5 0.994549727486374 0.40375
4 880001 9e+05 890000.5 0 22 1139 fermentation 1 0 93773.5 0.943047152357618 0.3912
4 900001 920000 910000.5 3 16 1306 fermentation 1 0.1875 73773.5 0.934696734836742 0.4112
4 920001 940000 930000.5 0 15 1304 fermentation 1 0 53773.5 0.934746737336867 0.39305
4 940001 960000 950000.5 0 17 1128 fermentation 1 0 33773.5 0.943597179858993 0.39885
4 960001 980000 970000.5 0 9 812 fermentation 1 0 13773.5 0.959397969898495 0.3938
4 980001 1e+06 990000.5 0 3 66 fermentation 1 0 0 0.9965998299915 0.08055
5 1 20000 10000.5 9 0 64 fermentation 0 Inf 10000.5 0.996799839992 0.42255
5 20001 40000 30000.5 9 3 15 fermentation 0 3 30000.5 0.999249962498125 0.3883
5 40001 60000 50000.5 12 4 69 fermentation 0 3 50000.5 0.996549827491375 0.4491
5 60001 80000 70000.5 6 2 11 fermentation 0 3 70000.5 0.998574928746437 0.40185
5 80001 1e+05 90000.5 10 0 1 fermentation 0 Inf 90000.5 0.999949997499875 0.35945
5 100001 120000 110000.5 5 3 39 fermentation 0 1.66666666666667 110000.5 0.998049902495125 0.41525
5 120001 140000 130000.5 0 0 30 fermentation 0 NA 130000.5 0.99849992499625 0.37665
5 140001 160000 150000.5 2 1 115 fermentation 0 2 150000.5 0.994249712485624 0.3811
5 160001 180000 170000.5 3.6667 0 31 fermentation 0 Inf 170000.5 0.997974898744937 0.44505
5 180001 2e+05 190000.5 7.3333 1 0 fermentation 0 7.3333 190000.5 1 0.4112
5 200001 220000 210000.5 7.3333 0 0 fermentation 0 Inf 210000.5 1 0.39435
5 220001 240000 230000.5 9.6667 0 1 fermentation 0 Inf 230000.5 0.999949997499875 0.39825
5 240001 260000 250000.5 6.25 0 24 fermentation 0 Inf 250000.5 0.998799939997 0.40115
5 260001 280000 270000.5 4.5 0 0 fermentation 0 Inf 261349.5 1 0.39895
5 280001 3e+05 290000.5 2.25 0 2 fermentation 0 Inf 241349.5 0.99989999499975 0.38675
5 300001 320000 310000.5 15 1 16 fermentation 0 15 221349.5 0.999199959998 0.44305
5 320001 340000 330000.5 4 0 0 fermentation 0 Inf 201349.5 1 0.39935
5 340001 360000 350000.5 4 0 1 fermentation 0 Inf 181349.5 0.999949997499875 0.3836
5 360001 380000 370000.5 4 0 0 fermentation 0 Inf 161349.5 1 0.4041
5 380001 4e+05 390000.5 6 0 1 fermentation 0 Inf 141349.5 0.999949997499875 0.3808
5 400001 420000 410000.5 8 0 0 fermentation 0 Inf 121349.5 0.999649982499125 0.38515
5 420001 440000 430000.5 11 6 37 fermentation 0 1.83333333333333 101349.5 0.998124906245312 0.4276
5 440001 460000 450000.5 8 0 17 fermentation 0 Inf 81349.5 0.998799939997 0.42015
5 460001 480000 470000.5 4 0 23 fermentation 0 Inf 61349.5 0.99809990499525 0.414
5 480001 5e+05 490000.5 3 2 33 fermentation 0 1.5 41349.5 0.998349917495875 0.3983
5 500001 520000 510000.5 4 0 43 fermentation 0 Inf 21349.5 0.997849892494625 0.39705
5 520001 540000 530000.5 0 0 28 fermentation 0 NA 1349.5 0.9985999299965 0.2255
6 1 20000 10000.5 0 0 893 fermentation 1 NA 10000.5 0.954997749887494 0.4124
6 20001 40000 30000.5 2 18 905 fermentation 1 0.111111111111111 30000.5 0.954747737386869 0.41145
6 40001 60000 50000.5 1 1 1249 fermentation 1 1 50000.5 0.937546877343867 0.42215
6 60001 80000 70000.5 18 8 416 fermentation 1 2.25 70000.5 0.978973948697435 0.45165
6 80001 1e+05 90000.5 1 2 59 fermentation 0 0.5 90000.5 0.9969998499925 0.39705
6 100001 120000 110000.5 0 0 31 fermentation 0 NA 110000.5 0.998449922496125 0.36575
6 120001 140000 130000.5 3 3 61 fermentation 0 1 130000.5 0.996924846242312 0.40675
6 140001 160000 150000.5 13.75 2 46 fermentation 0 6.875 150000.5 0.997049852492625 0.41595
6 160001 180000 170000.5 9.5 0 0 fermentation 0 Inf 170000.5 1 0.4191
6 180001 2e+05 190000.5 10.75 1 16 fermentation 0 10.75 190000.5 0.999199959998 0.39425
6 200001 220000 210000.5 3 0 1 fermentation 0 Inf 210000.5 0.999949997499875 0.41325
6 220001 240000 230000.5 10 1 67 fermentation 0 10 230000.5 0.996649832491625 0.4233
6 240001 260000 250000.5 7 0 71 fermentation 0 Inf 250000.5 0.996449822491125 0.4157
6 260001 280000 270000.5 1 1 45 fermentation 0 1 253203.5 0.99769988499425 0.41425
6 280001 3e+05 290000.5 2 1 62 fermentation 0 2 233203.5 0.99689984499225 0.37525
6 300001 320000 310000.5 6 1 37 fermentation 0 6 213203.5 0.998149907495375 0.39605
6 320001 340000 330000.5 2 2 50 fermentation 0 1 193203.5 0.99749987499375 0.3807
6 340001 360000 350000.5 9 2 55 fermentation 0 4.5 173203.5 0.996524826241312 0.39035
6 360001 380000 370000.5 3 1 53 fermentation 0 3 153203.5 0.997349867493375 0.40745
6 380001 4e+05 390000.5 8.1667 1 39 fermentation 0 8.1667 133203.5 0.998049902495125 0.40735
6 400001 420000 410000.5 6.3333 0 0 fermentation 0 Inf 113203.5 1 0.4149
6 420001 440000 430000.5 6.3333 0 0 fermentation 0 Inf 93203.5 1 0.40735
6 440001 460000 450000.5 7.1667 1 27 fermentation 0 7.1667 73203.5 0.998649932496625 0.4058
6 460001 480000 470000.5 3 0 5 fermentation 0 Inf 53203.5 0.999749987499375 0.3877
6 480001 5e+05 490000.5 3 1 23 fermentation 0 3 33203.5 0.998799939997 0.39655
6 500001 520000 510000.5 0 0 0 fermentation 0 NA 13203.5 1 0.39805
6 520001 540000 530000.5 0 0 0 fermentation 0 NA 0 0.999874993749687 0.0692
7 1 20000 10000.5 16 0 2 fermentation 1 Inf 10000.5 0.99989999499975 0.3923
7 20001 40000 30000.5 17 1 37 fermentation 1 17 30000.5 0.998149907495375 0.3831
7 40001 60000 50000.5 0 8 830 fermentation 1 0 50000.5 0.958497924896245 0.4059
7 60001 80000 70000.5 2 0 60 fermentation 0 Inf 70000.5 0.9969998499925 0.4096
7 80001 1e+05 90000.5 3 2 34 fermentation 0 1.5 90000.5 0.99829991499575 0.39115
7 100001 120000 110000.5 2 0 21 fermentation 0 Inf 110000.5 0.998949947497375 0.40515
7 120001 140000 130000.5 3 0 18 fermentation 0 Inf 130000.5 0.99909995499775 0.3925
7 140001 160000 150000.5 0 0 25 fermentation 0 NA 150000.5 0.998724936246812 0.3975
7 160001 180000 170000.5 7 0 0 fermentation 0 Inf 170000.5 1 0.3875
7 180001 2e+05 190000.5 3 0 28 fermentation 0 Inf 190000.5 0.9985999299965 0.40495
7 200001 220000 210000.5 0 1 49 fermentation 0 0 210000.5 0.997549877493875 0.3814
7 220001 240000 230000.5 8 0 2 fermentation 0 Inf 230000.5 0.99989999499975 0.4051
7 240001 260000 250000.5 6 0 0 fermentation 0 Inf 250000.5 1 0.381
7 260001 280000 270000.5 6 1 22 fermentation 0 6 270000.5 0.99889994499725 0.4116
7 280001 3e+05 290000.5 3 0 51 fermentation 0 Inf 290000.5 0.997449872493625 0.3799
7 300001 320000 310000.5 2 2 32 fermentation 0 1 310000.5 0.998399919996 0.40055
7 320001 340000 330000.5 1 0 45 fermentation 0 Inf 330000.5 0.997749887494375 0.3826
7 340001 360000 350000.5 3 0 71 fermentation 0 Inf 350000.5 0.996449822491125 0.37325
7 360001 380000 370000.5 5 1 76 fermentation 0 5 370000.5 0.9961998099905 0.4334
7 380001 4e+05 390000.5 12 0 11 fermentation 0 Inf 390000.5 0.999449972498625 0.3894
7 400001 420000 410000.5 7 0 52 fermentation 0 Inf 410000.5 0.99709985499275 0.41975
7 420001 440000 430000.5 8 2 21 fermentation 0 4 430000.5 0.998949947497375 0.4049
7 440001 460000 450000.5 8 2 19 fermentation 0 4 450000.5 0.999049952497625 0.41835
7 460001 480000 470000.5 4 1 79 fermentation 0 4 470000.5 0.996049802490125 0.3891
7 480001 5e+05 490000.5 0 1 238 fermentation 0 0 490000.5 0.988099404970249 0.3739
7 500001 520000 510000.5 2 4 260 fermentation 0 0.5 510000.5 0.986999349967498 0.41835
7 520001 540000 530000.5 7 0 49 fermentation 0 Inf 497507.5 0.993849692484624 0.3919
7 540001 560000 550000.5 4 0 2 fermentation 0 Inf 477507.5 0.99989999499975 0.39545
7 560001 580000 570000.5 4 0 33 fermentation 0 Inf 457507.5 0.998349917495875 0.3886
7 580001 6e+05 590000.5 9 5 101 fermentation 0 1.8 437507.5 0.994949747487374 0.3911
7 600001 620000 610000.5 7 0 52 fermentation 0 Inf 417507.5 0.9973998699935 0.40785
7 620001 640000 630000.5 2 3 70 fermentation 0 0.666666666666667 397507.5 0.99649982499125 0.4035
7 640001 660000 650000.5 5 1 44 fermentation 0 5 377507.5 0.9977998899945 0.39355
7 660001 680000 670000.5 1 1 84 fermentation 0 1 357507.5 0.995799789989499 0.38185
7 680001 7e+05 690000.5 1 1 59 fermentation 0 1 337507.5 0.997049852492625 0.37695
7 700001 720000 710000.5 9 0 56 fermentation 0 Inf 317507.5 0.997199859993 0.3944
7 720001 740000 730000.5 6 3 54 fermentation 0 2 297507.5 0.99729986499325 0.3996
7 740001 760000 750000.5 5.75 1 40 fermentation 0 5.75 277507.5 0.997999899995 0.37975
7 760001 780000 770000.5 7.5 0 0 fermentation 0 Inf 257507.5 1 0.38685
7 780001 8e+05 790000.5 6.75 0 46 fermentation 0 Inf 237507.5 0.99769988499425 0.37815
7 800001 820000 810000.5 9.5 1 48 fermentation 0 9.5 217507.5 0.997599879994 0.4125
7 820001 840000 830000.5 7 0 0 fermentation 0 Inf 197507.5 1 0.38795
7 840001 860000 850000.5 7 0 0 fermentation 0 Inf 177507.5 0.999974998749937 0.41315
7 860001 880000 870000.5 8.5 3 47 fermentation 0 2.83333333333333 157507.5 0.997649882494125 0.43345
7 880001 9e+05 890000.5 0 3 62 fermentation 0 0 137507.5 0.99689984499225 0.38615
7 900001 920000 910000.5 1 2 243 fermentation 0 0.5 117507.5 0.987774388719436 0.3886
7 920001 940000 930000.5 4 2 155 fermentation 0 2 97507.5 0.992249612480624 0.3977
7 940001 960000 950000.5 7 1 48 fermentation 0 7 77507.5 0.997599879994 0.40565
7 960001 980000 970000.5 12 3 48 fermentation 0 4 57507.5 0.997599879994 0.404
7 980001 1e+06 990000.5 1 0 43 fermentation 0 Inf 37507.5 0.997849892494625 0.38965
7 1000001 1020000 1010000.5 8 0 56 fermentation 0 Inf 17507.5 0.997199859993 0.4083
7 1020001 1040000 1030000.5 1 1 40 fermentation 0 1 0 0.997774888744437 0.15345
8 1 20000 10000.5 3.5 0 89 fermentation 0 Inf 10000.5 0.995274763738187 0.4044
8 20001 40000 30000.5 7 0 0 fermentation 0 Inf 30000.5 1 0.4088
8 40001 60000 50000.5 8.5 4 17 fermentation 0 2.125 50000.5 0.999149957497875 0.45555
8 60001 80000 70000.5 11 2 46 fermentation 0 5.5 70000.5 0.99769988499425 0.41315
8 80001 1e+05 90000.5 3 0 44 fermentation 0 Inf 90000.5 0.9977998899945 0.39265
8 100001 120000 110000.5 7.25 0 40 fermentation 0 Inf 110000.5 0.997999899995 0.38475
8 120001 140000 130000.5 10.5 1 0 fermentation 0 10.5 130000.5 1 0.40745
8 140001 160000 150000.5 5.25 0 38 fermentation 0 Inf 150000.5 0.99809990499525 0.42305
8 160001 180000 170000.5 7 3 57 fermentation 0 2.33333333333333 170000.5 0.997149857492875 0.3935
8 180001 2e+05 190000.5 5 1 39 fermentation 0 5 190000.5 0.998049902495125 0.3976
8 200001 220000 210000.5 8 0 29 fermentation 0 Inf 210000.5 0.998549927496375 0.3903
8 220001 240000 230000.5 5 1 60 fermentation 0 5 230000.5 0.9969998499925 0.40745
8 240001 260000 250000.5 2 2 29 fermentation 0 1 250000.5 0.998549927496375 0.3964
8 260001 280000 270000.5 7 0 10 fermentation 0 Inf 270000.5 0.99949997499875 0.4087
8 280001 3e+05 290000.5 4 1 54 fermentation 0 4 290000.5 0.997274863743187 0.3873
8 300001 320000 310000.5 1 0 51 fermentation 0 Inf 310000.5 0.997449872493625 0.3917
8 320001 340000 330000.5 2 2 59 fermentation 0 1 330000.5 0.997049852492625 0.38895
8 340001 360000 350000.5 6 0 54 fermentation 0 Inf 350000.5 0.99729986499325 0.39575
8 360001 380000 370000.5 8 1 6 fermentation 0 8 370000.5 0.99969998499925 0.38835
8 380001 4e+05 390000.5 6 0 0 fermentation 0 Inf 390000.5 0.999974998749937 0.40035
8 400001 420000 410000.5 3 0 1 fermentation 0 Inf 396277.5 0.999949997499875 0.38075
8 420001 440000 430000.5 9 1 13 fermentation 0 9 376277.5 0.999349967498375 0.3986
8 440001 460000 450000.5 5 2 58 fermentation 0 2.5 356277.5 0.99709985499275 0.38335
8 460001 480000 470000.5 0 2 50 fermentation 0 0 336277.5 0.99749987499375 0.3931
8 480001 5e+05 490000.5 5 0 40 fermentation 0 Inf 316277.5 0.997999899995 0.4001
8 500001 520000 510000.5 11 3 53 fermentation 0 3.66666666666667 296277.5 0.99729986499325 0.4176
8 520001 540000 530000.5 3 1 12 fermentation 0 3 276277.5 0.9993999699985 0.4011
8 540001 560000 550000.5 2 1 34 fermentation 0 2 256277.5 0.99829991499575 0.39115
8 560001 580000 570000.5 16 1 65 fermentation 0 16 236277.5 0.996724836241812 0.4025
8 580001 6e+05 590000.5 2.75 2 20 fermentation 0 1.375 216277.5 0.9989999499975 0.3758
8 600001 620000 610000.5 3.5 0 0 fermentation 0 Inf 196277.5 1 0.38815
8 620001 640000 630000.5 3.75 0 13 fermentation 0 Inf 176277.5 0.999349967498375 0.40185
8 640001 660000 650000.5 4 0 0 fermentation 0 Inf 156277.5 1 0.3972
8 660001 680000 670000.5 2 1 31 fermentation 0 2 136277.5 0.998449922496125 0.40665
8 680001 7e+05 690000.5 4 1 65 fermentation 0 4 116277.5 0.996724836241812 0.399
8 700001 720000 710000.5 4 0 68 fermentation 0 Inf 96277.5 0.9965998299915 0.3822
8 720001 740000 730000.5 8 0 33 fermentation 0 Inf 76277.5 0.998349917495875 0.4195
8 740001 760000 750000.5 2 0 9 fermentation 0 Inf 56277.5 0.999549977498875 0.39165
8 760001 780000 770000.5 16 1 8 fermentation 0 16 36277.5 0.999574978748937 0.40775
8 780001 8e+05 790000.5 0 0 3 fermentation 0 NA 16277.5 0.999849992499625 0.40685
8 800001 820000 810000.5 0 0 0 fermentation 0 NA 0 1 0.1278
9 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.997474873743687 0.38365
9 20001 40000 30000.5 5 0 1 fermentation 0 Inf 30000.5 0.999949997499875 0.40125
9 40001 60000 50000.5 10 0 0 fermentation 0 Inf 50000.5 0.999749987499375 0.43695
9 60001 80000 70000.5 8 0 10 fermentation 0 Inf 70000.5 0.99949997499875 0.38935
9 80001 1e+05 90000.5 3 4 49 fermentation 0 0.75 90000.5 0.997549877493875 0.4115
9 100001 120000 110000.5 0 0 4 fermentation 0 NA 110000.5 0.9997999899995 0.36965
9 120001 140000 130000.5 12 1 30 fermentation 0 12 130000.5 0.99849992499625 0.4019
9 140001 160000 150000.5 7 4 210 fermentation 1 1.75 150000.5 0.989499474973749 0.42775
9 160001 180000 170000.5 0 13 1170 fermentation 1 0 170000.5 0.941497074853743 0.41175
9 180001 2e+05 190000.5 1 7 1223 fermentation 1 0.142857142857143 190000.5 0.938846942347117 0.39415
9 200001 220000 210000.5 0 5 983 fermentation 1 0 208339.5 0.949822491124556 0.3826
9 220001 240000 230000.5 1 4 905 fermentation 1 0.25 188339.5 0.954747737386869 0.42855
9 240001 260000 250000.5 3 10 924 fermentation 1 0.3 168339.5 0.953797689884494 0.43885
9 260001 280000 270000.5 4 16 1190 fermentation 1 0.25 148339.5 0.940497024851243 0.4176
9 280001 3e+05 290000.5 0 11 985 fermentation 1 0 128339.5 0.950647532376619 0.4239
9 300001 320000 310000.5 8.75 0 1 fermentation 0 Inf 108339.5 0.999949997499875 0.40125
9 320001 340000 330000.5 3.5 0 0 fermentation 0 Inf 88339.5 0.9997999899995 0.4036
9 340001 360000 350000.5 2.75 1 4 fermentation 0 2.75 68339.5 0.9997999899995 0.399
9 360001 380000 370000.5 13 4 97 fermentation 0 3.25 48339.5 0.995149757487874 0.45175
9 380001 4e+05 390000.5 6 1 129 fermentation 0 6 28339.5 0.993549677483874 0.41805
9 400001 420000 410000.5 9 2 48 fermentation 0 4.5 8339.5 0.997599879994 0.38475
10 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.999649982499125 0.4029
10 20001 40000 30000.5 0 12 0 fermentation 0 0 30000.5 1 0.4159
10 40001 60000 50000.5 0 1 75 fermentation 0 0 50000.5 0.996249812490624 0.4018
10 60001 80000 70000.5 1 3 77 fermentation 0 0.333333333333333 70000.5 0.996049802490125 0.393
10 80001 1e+05 90000.5 10 1 61 fermentation 0 10 90000.5 0.996949847492375 0.41325
10 100001 120000 110000.5 20 1 1 fermentation 0 20 110000.5 0.9997999899995 0.4429
10 120001 140000 130000.5 2 2 19 fermentation 0 1 130000.5 0.999049952497625 0.40105
10 140001 160000 150000.5 0 0 23 fermentation 0 NA 150000.5 0.998849942497125 0.3596
10 160001 180000 170000.5 3 0 65 fermentation 0 Inf 170000.5 0.996749837491875 0.39145
10 180001 2e+05 190000.5 6 3 88 fermentation 0 2 190000.5 0.995599779988999 0.39955
10 200001 220000 210000.5 3 5 61 fermentation 0 0.6 210000.5 0.996949847492375 0.41165
10 220001 240000 230000.5 14 3 317 fermentation 1 4.66666666666667 230000.5 0.984149207460373 0.38995
10 240001 260000 250000.5 0 0 1199 fermentation 1 NA 250000.5 0.940047002350118 0.4173
10 260001 280000 270000.5 1 9 1056 fermentation 1 0.111111111111111 270000.5 0.947197359867993 0.40015
10 280001 3e+05 290000.5 3 4 820 fermentation 1 0.75 290000.5 0.95894794739737 0.42135
10 300001 320000 310000.5 0 5 1316 fermentation 1 0 310000.5 0.934196709835492 0.38705
10 320001 340000 330000.5 0 7 1279 fermentation 1 0 330000.5 0.936046802340117 0.4337
10 340001 360000 350000.5 0 9 1158 fermentation 1 0 350000.5 0.942097104855243 0.40035
10 360001 380000 370000.5 0 8 949 fermentation 1 0 370000.5 0.951097554877744 0.38215
10 380001 4e+05 390000.5 0 4 979 fermentation 1 0 390000.5 0.951047552377619 0.41955
10 400001 420000 410000.5 2 2 1058 fermentation 1 1 410000.5 0.947097354867743 0.40455
10 420001 440000 430000.5 6 3 597 fermentation 1 2 430000.5 0.970148507425371 0.41605
10 440001 460000 450000.5 8 0 0 fermentation 0 Inf 450000.5 1 0.38725
10 460001 480000 470000.5 8 2 0 fermentation 0 4 470000.5 0.999874993749687 0.3689
10 480001 5e+05 490000.5 12 2 51 fermentation 0 6 490000.5 0.997449872493625 0.43125
10 500001 520000 510000.5 2 0 34 fermentation 0 Inf 506004.5 0.99829991499575 0.39955
