chr start end mid COcount NCOcount SNPcount cross Introgression CO_NCO_ratio telomere_dist homology
2 920001 940000 930000.5 4 0 0 fermentation 0 Inf 359934.5 1
2 940001 960000 950000.5 3 0 2 fermentation 0 Inf 339934.5 0.99989999499975
2 960001 980000 970000.5 0 0 47 fermentation 0 NA 319934.5 0.997649882494125
2 980001 1e+06 990000.5 7 7.89889415481833 73 fermentation 0 0.8862 299934.5 0.996049802490125
2 1000001 1020000 1010000.5 8 11.5740740740741 62 fermentation 0 0.6912 279934.5 0.99689984499225
2 1020001 1040000 1030000.5 7 25.4777070063694 31 fermentation 0 0.27475 259934.5 0.998449922496125
2 1040001 1060000 1050000.5 4.25 0 10 fermentation 0 Inf 239934.5 0.99949997499875
2 1060001 1080000 1070000.5 2.5 0 0 fermentation 0 Inf 219934.5 1
2 1080001 1100000 1090000.5 9.25 0 7 fermentation 0 Inf 199934.5 0.999649982499125
2 1100001 1120000 1110000.5 0 26.4783759929391 32 fermentation 0 0 179934.5 0.998399919996
2 1120001 1140000 1130000.5 3.4 0 1 fermentation 0 Inf 159934.5 0.999949997499875
2 1140001 1160000 1150000.5 6.8 0 0 fermentation 0 Inf 139934.5 0.999724986249312
2 1160001 1180000 1170000.5 6.8 0 0 fermentation 0 Inf 119934.5 1
2 1180001 1200000 1190000.5 6.8 0 0 fermentation 0 Inf 99934.5 1
2 1200001 1220000 1210000.5 6.8 0 0 fermentation 0 Inf 79934.5 1
2 1220001 1240000 1230000.5 4.65 0 1 fermentation 0 Inf 59934.5 0.999949997499875
2 1240001 1260000 1250000.5 2.5 0 0 fermentation 0 Inf 39934.5 1
2 1260001 1280000 1270000.5 43.25 0 44 fermentation 0 Inf 19934.5 0.997574878743937
2 1280001 1300000 1290000.5 0 0 38 fermentation 0 NA 0 0.997924896244812
3 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.99989999499975
3 20001 40000 30000.5 0 0 4 fermentation 0 NA 30000.5 0.9997999899995
3 40001 60000 50000.5 3 6.24219725343321 47 fermentation 0 0.4806 50000.5 0.997649882494125
3 60001 80000 70000.5 5 4.29184549356223 96 fermentation 0 1.165 70000.5 0.995199759987999
3 80001 1e+05 90000.5 1 0 25 fermentation 0 Inf 90000.5 0.998749937496875
3 100001 120000 110000.5 4 6.86813186813187 41 fermentation 0 0.5824 110000.5 0.997949897494875
3 120001 140000 130000.5 19 33.4448160535117 16 fermentation 0 0.5681 130000.5 0.999199959998
3 140001 160000 150000.5 18 0 1 fermentation 0 Inf 145074.5 0.999174958747937
3 160001 180000 170000.5 9 0 2 fermentation 0 Inf 125074.5 0.99989999499975
3 180001 2e+05 190000.5 5 5.49450549450549 55 fermentation 0 0.91 105074.5 0.997074853742687
3 200001 220000 210000.5 6 23.4741784037559 35 fermentation 0 0.2556 85074.5 0.996074803740187
3 220001 240000 230000.5 37 12.0992135511192 41 fermentation 0 3.05805 65074.5 0.997949897494875
3 240001 260000 250000.5 7 4.43852640923213 62 fermentation 0 1.5771 45074.5 0.99689984499225
3 260001 280000 270000.5 24 153.061224489796 13 fermentation 0 0.1568 25074.5 0.999349967498375
3 280001 3e+05 290000.5 0 0 4 fermentation 0 NA 5074.5 0.999674983749188
4 1 20000 10000.5 2 0 33 fermentation 0 Inf 10000.5 0.998149907495375
4 20001 40000 30000.5 11 0 3 fermentation 0 Inf 30000.5 0.999049952497625
4 40001 60000 50000.5 8 13.5593220338983 44 fermentation 0 0.59 50000.5 0.9977998899945
4 60001 80000 70000.5 6 5.90667454223272 48 fermentation 0 1.0158 70000.5 0.997599879994
4 80001 1e+05 90000.5 1 46.7289719626168 32 fermentation 0 0.0214 90000.5 0.998399919996
4 100001 120000 110000.5 5 0 25 fermentation 0 Inf 110000.5 0.998749937496875
4 120001 140000 130000.5 7 5.65291124929339 46 fermentation 0 1.2383 130000.5 0.99769988499425
4 140001 160000 150000.5 6 6.34115409004439 69 fermentation 0 0.9462 150000.5 0.996549827491375
4 160001 180000 170000.5 1 0 57 fermentation 0 Inf 170000.5 0.997149857492875
4 180001 2e+05 190000.5 2 0 31 fermentation 0 Inf 190000.5 0.998449922496125
4 200001 220000 210000.5 7 23.130300693909 30 fermentation 0 0.302633333333333 210000.5 0.99849992499625
4 220001 240000 230000.5 1 0 13 fermentation 0 Inf 230000.5 0.999349967498375
4 240001 260000 250000.5 1.75 0 2 fermentation 0 Inf 250000.5 0.99989999499975
4 260001 280000 270000.5 3.5 0 0 fermentation 0 Inf 270000.5 1
4 280001 3e+05 290000.5 6.75 37.6411543287328 32 fermentation 0 0.179325 290000.5 0.998399919996
4 300001 320000 310000.5 5 0 35 fermentation 0 Inf 310000.5 0.998249912495625
4 320001 340000 330000.5 0 0 43 fermentation 0 NA 330000.5 0.997849892494625
4 340001 360000 350000.5 7 0 17 fermentation 0 Inf 350000.5 0.999149957497875
4 360001 380000 370000.5 8 0 1 fermentation 0 Inf 370000.5 0.999949997499875
4 380001 4e+05 390000.5 7 0 1 fermentation 0 Inf 390000.5 0.999949997499875
4 400001 420000 410000.5 5.7857 0 2 fermentation 0 Inf 410000.5 0.99989999499975
4 420001 440000 430000.5 3.5714 0 0 fermentation 0 Inf 430000.5 0.997124856242812
4 440001 460000 450000.5 3.5714 0 0 fermentation 0 Inf 450000.5 1
4 460001 480000 470000.5 3.5714 0 0 fermentation 0 Inf 470000.5 0.999549977498875
4 480001 5e+05 490000.5 3.5714 0 0 fermentation 0 Inf 490000.5 1
4 500001 520000 510000.5 3.5714 0 0 fermentation 0 Inf 473773.5 1
4 520001 540000 530000.5 3.5714 0 0 fermentation 0 Inf 453773.5 1
4 540001 560000 550000.5 3.7557 5.92417061611374 26 fermentation 0 0.63396216 433773.5 0.99869993499675
4 560001 580000 570000.5 6 0 7 fermentation 0 Inf 413773.5 0.999649982499125
4 580001 6e+05 590000.5 3.75 0 12 fermentation 0 Inf 393773.5 0.9993999699985
4 600001 620000 610000.5 5.5 0 0 fermentation 0 Inf 373773.5 1
4 620001 640000 630000.5 5.5 0 0 fermentation 0 Inf 353773.5 1
4 640001 660000 650000.5 5.5 0 0 fermentation 0 Inf 333773.5 1
4 660001 680000 670000.5 4.75 0 1 fermentation 0 Inf 313773.5 0.999949997499875
4 680001 7e+05 690000.5 2 0 0 fermentation 0 Inf 293773.5 1
4 700001 720000 710000.5 2.75 0 1 fermentation 0 Inf 273773.5 0.999949997499875
4 720001 740000 730000.5 3.5 0 0 fermentation 0 Inf 253773.5 1
4 740001 760000 750000.5 7.75 0 5 fermentation 0 Inf 233773.5 0.999749987499375
4 760001 780000 770000.5 3 8.52514919011083 38 fermentation 0 0.3519 213773.5 0.99809990499525
4 780001 8e+05 790000.5 8 5.61167227833895 49 fermentation 0 1.4256 193773.5 0.997549877493875
4 800001 820000 810000.5 5 1.84094256259205 111 fermentation 0 2.716 173773.5 0.994374718735937
4 820001 840000 830000.5 9 13.1032976632453 132 fermentation 0 0.68685 153773.5 0.993399669983499
4 840001 860000 850000.5 11 0 38 fermentation 0 Inf 133773.5 0.99809990499525
4 860001 880000 870000.5 0 4.5489006823351 657 fermentation 1 0 113773.5 0.967148357417871
4 880001 9e+05 890000.5 0 21.7278841179514 1139 fermentation 1 0 93773.5 0.943047152357618
4 900001 920000 910000.5 3 16 1306 fermentation 1 0.1875 73773.5 0.934696734836742
4 920001 940000 930000.5 0 15.6969443281708 1304 fermentation 1 0 53773.5 0.934746737336867
4 940001 960000 950000.5 0 18.0447935463327 1128 fermentation 1 0 33773.5 0.943597179858993
4 960001 980000 970000.5 0 12.8995270173427 812 fermentation 1 0 13773.5 0.959397969898495
4 980001 1e+06 990000.5 0 41.8410041841004 66 fermentation 1 0 0 0.9965998299915
5 1 20000 10000.5 9 0 64 fermentation 0 Inf 10000.5 0.996799839992
5 20001 40000 30000.5 9 36.4298724954463 15 fermentation 0 0.24705 30000.5 0.999249962498125
5 40001 60000 50000.5 12 7.41839762611276 69 fermentation 0 1.6176 50000.5 0.996549827491375
5 60001 80000 70000.5 6 45.766590389016 11 fermentation 0 0.1311 70000.5 0.998574928746437
5 80001 1e+05 90000.5 10 0 1 fermentation 0 Inf 90000.5 0.999949997499875
5 100001 120000 110000.5 5 13.3689839572192 39 fermentation 0 0.374 110000.5 0.998049902495125
5 120001 140000 130000.5 0 0 30 fermentation 0 NA 130000.5 0.99849992499625
5 140001 160000 150000.5 2 2.93169158604515 115 fermentation 0 0.6822 150000.5 0.994249712485624
5 160001 180000 170000.5 3.6667 0 31 fermentation 0 Inf 170000.5 0.997974898744937
5 180001 2e+05 190000.5 7.3333 0 0 fermentation 0 Inf 190000.5 1
5 200001 220000 210000.5 7.3333 0 0 fermentation 0 Inf 210000.5 1
5 220001 240000 230000.5 9.6667 0 1 fermentation 0 Inf 230000.5 0.999949997499875
5 240001 260000 250000.5 6.25 0 24 fermentation 0 Inf 250000.5 0.998799939997
5 260001 280000 270000.5 4.5 0 0 fermentation 0 Inf 261349.5 1
5 280001 3e+05 290000.5 2.25 0 2 fermentation 0 Inf 241349.5 0.99989999499975
5 300001 320000 310000.5 15 0 16 fermentation 0 Inf 221349.5 0.999199959998
5 320001 340000 330000.5 4 0 0 fermentation 0 Inf 201349.5 1
5 340001 360000 350000.5 4 0 1 fermentation 0 Inf 181349.5 0.999949997499875
5 360001 380000 370000.5 4 0 0 fermentation 0 Inf 161349.5 1
5 380001 4e+05 390000.5 6 0 1 fermentation 0 Inf 141349.5 0.999949997499875
5 400001 420000 410000.5 8 0 0 fermentation 0 Inf 121349.5 0.999649982499125
5 420001 440000 430000.5 11 0 37 fermentation 0 Inf 101349.5 0.998124906245312
5 440001 460000 450000.5 8 0 17 fermentation 0 Inf 81349.5 0.998799939997
5 460001 480000 470000.5 4 0 23 fermentation 0 Inf 61349.5 0.99809990499525
5 480001 5e+05 490000.5 3 18.9035916824197 33 fermentation 0 0.1587 41349.5 0.998349917495875
5 500001 520000 510000.5 4 0 43 fermentation 0 Inf 21349.5 0.997849892494625
5 520001 540000 530000.5 0 0 28 fermentation 0 NA 1349.5 0.9985999299965
6 1 20000 10000.5 0 0 893 fermentation 1 NA 10000.5 0.954997749887494
6 20001 40000 30000.5 2 16.7767641816085 905 fermentation 1 0.1192125 30000.5 0.954747737386869
6 40001 60000 50000.5 1 1.01729399796541 1249 fermentation 1 0.983 50000.5 0.937546877343867
6 60001 80000 70000.5 18 21.6860937923557 416 fermentation 1 0.830025 70000.5 0.978973948697435
6 80001 1e+05 90000.5 1 9.0293453724605 59 fermentation 0 0.11075 90000.5 0.9969998499925
6 100001 120000 110000.5 0 0 31 fermentation 0 NA 110000.5 0.998449922496125
6 120001 140000 130000.5 3 11.4810562571757 61 fermentation 0 0.2613 130000.5 0.996924846242312
6 140001 160000 150000.5 13.75 4.66417910447761 46 fermentation 0 2.948 150000.5 0.997049852492625
6 160001 180000 170000.5 9.5 0 0 fermentation 0 Inf 170000.5 1
6 180001 2e+05 190000.5 10.75 12.3456790123457 16 fermentation 0 0.87075 190000.5 0.999199959998
6 200001 220000 210000.5 3 0 1 fermentation 0 Inf 210000.5 0.999949997499875
6 220001 240000 230000.5 10 4.08163265306122 67 fermentation 0 2.45 230000.5 0.996649832491625
6 240001 260000 250000.5 7 0 71 fermentation 0 Inf 250000.5 0.996449822491125
6 260001 280000 270000.5 1 6.48929266709929 45 fermentation 0 0.1541 253203.5 0.99769988499425
6 280001 3e+05 290000.5 2 3.90015600624025 62 fermentation 0 0.5128 233203.5 0.99689984499225
6 300001 320000 310000.5 6 7.53579502637528 37 fermentation 0 0.7962 213203.5 0.998149907495375
6 320001 340000 330000.5 2 11.3186191284663 50 fermentation 0 0.1767 193203.5 0.99749987499375
6 340001 360000 350000.5 9 8.302200083022 55 fermentation 0 1.08405 173203.5 0.996524826241312
6 360001 380000 370000.5 3 4.63606861381548 53 fermentation 0 0.6471 153203.5 0.997349867493375
6 380001 4e+05 390000.5 8.1667 5.35618639528656 39 fermentation 0 1.52472289 133203.5 0.998049902495125
6 400001 420000 410000.5 6.3333 0 0 fermentation 0 Inf 113203.5 1
6 420001 440000 430000.5 6.3333 0 0 fermentation 0 Inf 93203.5 1
6 440001 460000 450000.5 7.1667 9.37207122774133 27 fermentation 0 0.76468689 73203.5 0.998649932496625
6 460001 480000 470000.5 3 0 5 fermentation 0 Inf 53203.5 0.999749987499375
6 480001 5e+05 490000.5 3 16.9204737732657 23 fermentation 0 0.1773 33203.5 0.998799939997
6 500001 520000 510000.5 0 0 0 fermentation 0 NA 13203.5 1
6 520001 540000 530000.5 0 0 0 fermentation 0 NA 0 0.999874993749687
7 1 20000 10000.5 16 0 2 fermentation 1 Inf 10000.5 0.99989999499975
7 20001 40000 30000.5 17 0 37 fermentation 1 Inf 30000.5 0.998149907495375
7 40001 60000 50000.5 0 10.26035654739 830 fermentation 1 0 50000.5 0.958497924896245
7 60001 80000 70000.5 2 0 60 fermentation 0 Inf 70000.5 0.9969998499925
7 80001 1e+05 90000.5 3 0 34 fermentation 0 Inf 90000.5 0.99829991499575
7 100001 120000 110000.5 2 0 21 fermentation 0 Inf 110000.5 0.998949947497375
7 120001 140000 130000.5 3 0 18 fermentation 0 Inf 130000.5 0.99909995499775
7 140001 160000 150000.5 0 0 25 fermentation 0 NA 150000.5 0.998724936246812
7 160001 180000 170000.5 7 0 0 fermentation 0 Inf 170000.5 1
7 180001 2e+05 190000.5 3 0 28 fermentation 0 Inf 190000.5 0.9985999299965
7 200001 220000 210000.5 0 4.56204379562044 49 fermentation 0 0 210000.5 0.997549877493875
7 220001 240000 230000.5 8 0 2 fermentation 0 Inf 230000.5 0.99989999499975
7 240001 260000 250000.5 6 0 0 fermentation 0 Inf 250000.5 1
7 260001 280000 270000.5 6 12.6262626262626 22 fermentation 0 0.4752 270000.5 0.99889994499725
7 280001 3e+05 290000.5 3 0 51 fermentation 0 Inf 290000.5 0.997449872493625
7 300001 320000 310000.5 2 27.8940027894003 32 fermentation 0 0.0717 310000.5 0.998399919996
7 320001 340000 330000.5 1 0 45 fermentation 0 Inf 330000.5 0.997749887494375
7 340001 360000 350000.5 3 0 71 fermentation 0 Inf 350000.5 0.996449822491125
7 360001 380000 370000.5 5 2.89603243556328 76 fermentation 0 1.7265 370000.5 0.9961998099905
7 380001 4e+05 390000.5 12 0 11 fermentation 0 Inf 390000.5 0.999449972498625
7 400001 420000 410000.5 7 0 52 fermentation 0 Inf 410000.5 0.99709985499275
7 420001 440000 430000.5 8 57.8034682080925 21 fermentation 0 0.1384 430000.5 0.998949947497375
7 440001 460000 450000.5 8 46.189376443418 19 fermentation 0 0.1732 450000.5 0.999049952497625
7 460001 480000 470000.5 4 3.57270453733476 79 fermentation 0 1.1196 470000.5 0.996049802490125
7 480001 5e+05 490000.5 0 1.15915150110119 238 fermentation 0 0 490000.5 0.988099404970249
7 500001 520000 510000.5 2 4.65116279069767 260 fermentation 0 0.43 510000.5 0.986999349967498
7 520001 540000 530000.5 7 0 49 fermentation 0 Inf 497507.5 0.993849692484624
7 540001 560000 550000.5 4 0 2 fermentation 0 Inf 477507.5 0.99989999499975
7 560001 580000 570000.5 4 0 33 fermentation 0 Inf 457507.5 0.998349917495875
7 580001 6e+05 590000.5 9 16.061676839062 101 fermentation 0 0.56034 437507.5 0.994949747487374
7 600001 620000 610000.5 7 0 52 fermentation 0 Inf 417507.5 0.9973998699935
7 620001 640000 630000.5 2 9.52380952380952 70 fermentation 0 0.21 397507.5 0.99649982499125
7 640001 660000 650000.5 5 5.91715976331361 44 fermentation 0 0.845 377507.5 0.9977998899945
7 660001 680000 670000.5 1 0 84 fermentation 0 Inf 357507.5 0.995799789989499
7 680001 7e+05 690000.5 1 3.63108206245461 59 fermentation 0 0.2754 337507.5 0.997049852492625
7 700001 720000 710000.5 9 0 56 fermentation 0 Inf 317507.5 0.997199859993
7 720001 740000 730000.5 6 16.1725067385445 54 fermentation 0 0.371 297507.5 0.99729986499325
7 740001 760000 750000.5 5.75 8.44594594594595 40 fermentation 0 0.6808 277507.5 0.997999899995
7 760001 780000 770000.5 7.5 0 0 fermentation 0 Inf 257507.5 1
7 780001 8e+05 790000.5 6.75 0 46 fermentation 0 Inf 237507.5 0.99769988499425
7 800001 820000 810000.5 9.5 4.78697941598851 48 fermentation 0 1.98455 217507.5 0.997599879994
7 820001 840000 830000.5 7 0 0 fermentation 0 Inf 197507.5 1
7 840001 860000 850000.5 7 0 0 fermentation 0 Inf 177507.5 0.999974998749937
7 860001 880000 870000.5 8.5 18.7032418952618 47 fermentation 0 0.454466666666667 157507.5 0.997649882494125
7 880001 9e+05 890000.5 0 10.7642626480086 62 fermentation 0 0 137507.5 0.99689984499225
7 900001 920000 910000.5 1 2.72294077603812 243 fermentation 0 0.36725 117507.5 0.987774388719436
7 920001 940000 930000.5 4 4.07000407000407 155 fermentation 0 0.9828 97507.5 0.992249612480624
7 940001 960000 950000.5 7 5.40540540540541 48 fermentation 0 1.295 77507.5 0.997599879994
7 960001 980000 970000.5 12 24.0577385725742 48 fermentation 0 0.4988 57507.5 0.997599879994
7 980001 1e+06 990000.5 1 0 43 fermentation 0 Inf 37507.5 0.997849892494625
7 1000001 1020000 1010000.5 8 0 56 fermentation 0 Inf 17507.5 0.997199859993
7 1020001 1040000 1030000.5 1 6.87757909215956 40 fermentation 0 0.1454 0 0.997774888744437
8 1 20000 10000.5 3.5 0 89 fermentation 0 Inf 10000.5 0.995274763738187
8 20001 40000 30000.5 7 0 0 fermentation 0 Inf 30000.5 1
8 40001 60000 50000.5 8.5 66.334991708126 17 fermentation 0 0.1281375 50000.5 0.999149957497875
8 60001 80000 70000.5 11 9.80872976949485 46 fermentation 0 1.12145 70000.5 0.99769988499425
8 80001 1e+05 90000.5 3 0 44 fermentation 0 Inf 90000.5 0.9977998899945
8 100001 120000 110000.5 7.25 0 40 fermentation 0 Inf 110000.5 0.997999899995
8 120001 140000 130000.5 10.5 0 0 fermentation 0 Inf 130000.5 1
8 140001 160000 150000.5 5.25 0 38 fermentation 0 Inf 150000.5 0.99809990499525
8 160001 180000 170000.5 7 13.6054421768707 57 fermentation 0 0.5145 170000.5 0.997149857492875
8 180001 2e+05 190000.5 5 6.77048070412999 39 fermentation 0 0.7385 190000.5 0.998049902495125
8 200001 220000 210000.5 8 0 29 fermentation 0 Inf 210000.5 0.998549927496375
8 220001 240000 230000.5 5 3.83141762452107 60 fermentation 0 1.305 230000.5 0.9969998499925
8 240001 260000 250000.5 2 0 29 fermentation 0 Inf 250000.5 0.998549927496375
8 260001 280000 270000.5 7 0 10 fermentation 0 Inf 270000.5 0.99949997499875
8 280001 3e+05 290000.5 4 5.04286434694907 54 fermentation 0 0.7932 290000.5 0.997274863743187
8 300001 320000 310000.5 1 0 51 fermentation 0 Inf 310000.5 0.997449872493625
8 320001 340000 330000.5 2 9.17852225791647 59 fermentation 0 0.2179 330000.5 0.997049852492625
8 340001 360000 350000.5 6 0 54 fermentation 0 Inf 350000.5 0.99729986499325
8 360001 380000 370000.5 8 117.647058823529 6 fermentation 0 0.068 370000.5 0.99969998499925
8 380001 4e+05 390000.5 6 0 0 fermentation 0 Inf 390000.5 0.999974998749937
8 400001 420000 410000.5 3 0 1 fermentation 0 Inf 396277.5 0.999949997499875
8 420001 440000 430000.5 9 19.3798449612403 13 fermentation 0 0.4644 376277.5 0.999349967498375
8 440001 460000 450000.5 5 8.51063829787234 58 fermentation 0 0.5875 356277.5 0.99709985499275
8 460001 480000 470000.5 0 9.92063492063492 50 fermentation 0 0 336277.5 0.99749987499375
8 480001 5e+05 490000.5 5 0 40 fermentation 0 Inf 316277.5 0.997999899995
8 500001 520000 510000.5 11 12.998266897747 53 fermentation 0 0.846266666666667 296277.5 0.99729986499325
8 520001 540000 530000.5 3 56.1797752808989 12 fermentation 0 0.0534 276277.5 0.9993999699985
8 540001 560000 550000.5 2 8.36820083682008 34 fermentation 0 0.239 256277.5 0.99829991499575
8 560001 580000 570000.5 16 3.48675034867503 65 fermentation 0 4.5888 236277.5 0.996724836241812
8 580001 6e+05 590000.5 2.75 27.4348422496571 20 fermentation 0 0.1002375 216277.5 0.9989999499975
8 600001 620000 610000.5 3.5 0 0 fermentation 0 Inf 196277.5 1
8 620001 640000 630000.5 3.75 0 13 fermentation 0 Inf 176277.5 0.999349967498375
8 640001 660000 650000.5 4 0 0 fermentation 0 Inf 156277.5 1
8 660001 680000 670000.5 2 0 31 fermentation 0 Inf 136277.5 0.998449922496125
8 680001 7e+05 690000.5 4 3.85802469135802 65 fermentation 0 1.0368 116277.5 0.996724836241812
8 700001 720000 710000.5 4 0 68 fermentation 0 Inf 96277.5 0.9965998299915
8 720001 740000 730000.5 8 0 33 fermentation 0 Inf 76277.5 0.998349917495875
8 740001 760000 750000.5 2 0 9 fermentation 0 Inf 56277.5 0.999549977498875
8 760001 780000 770000.5 16 0 8 fermentation 0 Inf 36277.5 0.999574978748937
8 780001 8e+05 790000.5 0 0 3 fermentation 0 NA 16277.5 0.999849992499625
8 800001 820000 810000.5 0 0 0 fermentation 0 NA 0 1
9 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.997474873743687
9 20001 40000 30000.5 5 0 1 fermentation 0 Inf 30000.5 0.999949997499875
9 40001 60000 50000.5 10 0 0 fermentation 0 Inf 50000.5 0.999749987499375
9 60001 80000 70000.5 8 0 10 fermentation 0 Inf 70000.5 0.99949997499875
9 80001 1e+05 90000.5 3 19.8216055500496 49 fermentation 0 0.15135 90000.5 0.997549877493875
9 100001 120000 110000.5 0 0 4 fermentation 0 NA 110000.5 0.9997999899995
9 120001 140000 130000.5 12 6.59195781147001 30 fermentation 0 1.8204 130000.5 0.99849992499625
9 140001 160000 150000.5 7 9.4876660341556 210 fermentation 1 0.7378 150000.5 0.989499474973749
9 160001 180000 170000.5 0 14.0419096997192 1170 fermentation 1 0 170000.5 0.941497074853743
9 180001 2e+05 190000.5 1 7.41839762611276 1223 fermentation 1 0.1348 190000.5 0.938846942347117
9 200001 220000 210000.5 0 5.69476082004556 983 fermentation 1 0 208339.5 0.949822491124556
9 220001 240000 230000.5 1 4.13393964448119 905 fermentation 1 0.2419 188339.5 0.954747737386869
9 240001 260000 250000.5 3 8.1541127306085 924 fermentation 1 0.3679125 168339.5 0.953797689884494
9 260001 280000 270000.5 4 16 1190 fermentation 1 0.25 148339.5 0.940497024851243
9 280001 3e+05 290000.5 0 11.4380784028283 985 fermentation 1 0 128339.5 0.950647532376619
9 300001 320000 310000.5 8.75 0 1 fermentation 0 Inf 108339.5 0.999949997499875
9 320001 340000 330000.5 3.5 0 0 fermentation 0 Inf 88339.5 0.9997999899995
9 340001 360000 350000.5 2.75 0 4 fermentation 0 Inf 68339.5 0.9997999899995
9 360001 380000 370000.5 13 13.2362673726009 97 fermentation 0 0.98215 48339.5 0.995149757487874
9 380001 4e+05 390000.5 6 2.03045685279188 129 fermentation 0 2.955 28339.5 0.993549677483874
9 400001 420000 410000.5 9 11.6414435389988 48 fermentation 0 0.7731 8339.5 0.997599879994
10 1 20000 10000.5 0 0 0 fermentation 0 NA 10000.5 0.999649982499125
10 20001 40000 30000.5 0 0 0 fermentation 0 NA 30000.5 1
10 40001 60000 50000.5 0 3.4965034965035 75 fermentation 0 0 50000.5 0.996249812490624
10 60001 80000 70000.5 1 9.50871632329635 77 fermentation 0 0.105166666666667 70000.5 0.996049802490125
10 80001 1e+05 90000.5 10 4.34782608695652 61 fermentation 0 2.3 90000.5 0.996949847492375
10 100001 120000 110000.5 20 0 1 fermentation 0 Inf 110000.5 0.9997999899995
10 120001 140000 130000.5 2 30.7692307692308 19 fermentation 0 0.065 130000.5 0.999049952497625
10 140001 160000 150000.5 0 0 23 fermentation 0 NA 150000.5 0.998849942497125
10 160001 180000 170000.5 3 0 65 fermentation 0 Inf 170000.5 0.996749837491875
10 180001 2e+05 190000.5 6 9.02527075812274 88 fermentation 0 0.6648 190000.5 0.995599779988999
10 200001 220000 210000.5 3 24.5338567222767 61 fermentation 0 0.12228 210000.5 0.996949847492375
10 220001 240000 230000.5 14 6.45716745587602 317 fermentation 1 2.16813333333333 230000.5 0.984149207460373
10 240001 260000 250000.5 0 0 1199 fermentation 1 NA 250000.5 0.940047002350118
10 260001 280000 270000.5 1 9.00630441308916 1056 fermentation 1 0.111033333333333 270000.5 0.947197359867993
10 280001 3e+05 290000.5 3 5.13281149749775 820 fermentation 1 0.584475 290000.5 0.95894794739737
10 300001 320000 310000.5 0 5 1316 fermentation 1 0 310000.5 0.934196709835492
10 320001 340000 330000.5 0 7 1279 fermentation 1 0 330000.5 0.936046802340117
10 340001 360000 350000.5 0 9.11207856636631 1158 fermentation 1 0 350000.5 0.942097104855243
10 360001 380000 370000.5 0 9.68874894029308 949 fermentation 1 0 370000.5 0.951097554877744
10 380001 4e+05 390000.5 0 4.70809792843691 979 fermentation 1 0 390000.5 0.951047552377619
10 400001 420000 410000.5 2 2.13538330130258 1058 fermentation 1 0.9366 410000.5 0.947097354867743
10 420001 440000 430000.5 6 5.68289448759235 597 fermentation 1 1.0558 430000.5 0.970148507425371
10 440001 460000 450000.5 8 0 0 fermentation 0 Inf 450000.5 1
10 460001 480000 470000.5 8 0 0 fermentation 0 Inf 470000.5 0.999874993749687
10 480001 5e+05 490000.5 12 10.752688172043 51 fermentation 0 1.116 490000.5 0.997449872493625
10 500001 520000 510000.5 2 0 34 fermentation 0 Inf 506004.5 0.99829991499575
10 520001 540000 530000.5 14 11.7416829745597 55 fermentation 0 1.19233333333333 486004.5 0.997249862493125
10 540001 560000 550000.5 2 28.6532951289398 16 fermentation 0 0.0698 466004.5 0.997724886244312
10 560001 580000 570000.5 7 166.666666666667 4 fermentation 0 0.042 446004.5 0.999624981249062
10 580001 6e+05 590000.5 8 0 60 fermentation 0 Inf 426004.5 0.996824841242062
10 600001 620000 610000.5 0 0 11 fermentation 0 NA 406004.5 0.999449972498625
10 620001 640000 630000.5 19 0 0 fermentation 0 Inf 386004.5 1
10 640001 660000 650000.5 0 0 28 fermentation 0 NA 366004.5 0.9985999299965
10 660001 680000 670000.5 5 15.7418339236521 57 fermentation 0 0.317625 346004.5 0.997149857492875
10 680001 7e+05 690000.5 3.25 31.8217979315831 31 fermentation 0 0.10213125 326004.5 0.998449922496125
10 700001 720000 710000.5 0.5 0 0 fermentation 0 Inf 306004.5 1
10 720001 740000 730000.5 9.25 0 0 fermentation 0 Inf 286004.5 1
10 740001 760000 750000.5 6 7.54147812971342 74 fermentation 0 0.7956 266004.5 0.996299814990749
10 760001 780000 770000.5 1 9.61168781237985 139 fermentation 0 0.10404 246004.5 0.992924646232312
10 780001 8e+05 790000.5 6 25.5918106206014 50 fermentation 0 0.23445 226004.5 0.99749987499375
10 800001 820000 810000.5 4 0 68 fermentation 0 Inf 206004.5 0.9965998299915
10 820001 840000 830000.5 6 12.2299225438239 62 fermentation 0 0.4906 186004.5 0.99689984499225
10 840001 860000 850000.5 3 13.8312586445367 32 fermentation 0 0.2169 166004.5 0.998399919996
10 860001 880000 870000.5 10 9.37207122774133 95 fermentation 0 1.067 146004.5 0.995249762488124
10 880001 9e+05 890000.5 4 5.64334085778781 50 fermentation 0 0.7088 126004.5 0.99749987499375
10 900001 920000 910000.5 4 5.35618639528656 43 fermentation 0 0.7468 106004.5 0.997849892494625
10 920001 940000 930000.5 0 0 20 fermentation 0 NA 86004.5 0.9989999499975
10 940001 960000 950000.5 8 0 7 fermentation 0 Inf 66004.5 0.997024851242562
10 960001 980000 970000.5 12 19.1350937619594 54 fermentation 0 0.62712 46004.5 0.99729986499325
10 980001 1e+06 990000.5 5 8.79507475813544 25 fermentation 0 0.5685 26004.5 0.998749937496875
10 1000001 1020000 1010000.5 0 0 1 fermentation 0 NA 6004.5 0.999949997499875
