tetrad	chr	pos(bp)	tracttype	tractlen	tractminlen	tractmaxlen	marker	YJM.SNP	chromatids	oftract	snpstartout	snpstartin	snpendin	snpendout
25	4	473111.25	0	1969.5	448	3491	3	1	1	1	471124	473129	473577	474615
25	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
25	4	513297.25	1	4980.5	4660	5301	11	3	0	1	510640	510974	515634	515941
25	4	851574.0	1	4351.0	2563	6139	10	3	0	1	848199	850598	853161	854338
25	4	124675.5	1	1036.0	196	1876	3	3	0	1	123754	124561	124757	125630
25	4	514257.25	6	1985.5	1613	2358	5	1	1	1	513054	513475	515088	515412
25	4	513297.25	8	4980.5	4660	5301	11	3	0	1	510640	510974	515634	515941
25	4	851574.0	10	4351.0	2563	6139	10	3	0	1	848199	850598	853161	854338
25	4	124675.5	10	1036.0	196	1876	3	3	0	1	123754	124561	124757	125630
25	5	61592.0	0	652.0	0	1304	1	3	3	1	60689	61843	61843	61993
25	5	202232.75	1	6480.5	119	12842	3	3	0	1	198805	199180	199299	211647
25	5	195277.25	1	215.5	0	431	1	3	0	1	195015	195324	195324	195446
25	5	202232.75	10	6480.5	119	12842	3	3	0	1	198805	199180	199299	211647
25	5	195277.25	10	215.5	0	431	1	3	0	1	195015	195324	195324	195446
25	6	280953.0	1	2662.0	2196	3128	8	3	0	1	279391	279853	282049	282519
25	6	152748.0	5	6116.0	408	8382	10	none	"[1, 2]"	1	149137	150243	150651	157519
25	6	280953.0	10	2662.0	2196	3128	8	3	0	1	279391	279853	282049	282519
25	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
25	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
25	7	31095.75	1	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
25	7	390633.75	1	1125.5	75	2176	3	1	0	1	389663	390479	390554	391839
25	7	31095.75	6	35582.5	23	71142	7	1	4	1	9495	17114	17137	80637
25	7	31095.75	8	35582.5	23	71142	7	0	0	1	9495	17114	17137	80637
25	7	390633.75	10	1125.5	75	2176	3	1	0	1	389663	390479	390554	391839
25	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
25	9	268276.5	1	385.0	105	665	3	3	0	1	268018	268150	268255	268683
25	9	154736.5	1	1748.0	1190	2306	6	1	0	1	153660	154065	155255	155966
25	9	169976.5	1	2668.0	2010	3326	14	3	0	1	168626	168659	170669	171952
25	9	125759.0	1	14762.0	208	29316	3	3	0	1	104272	132484	132692	133588
25	9	268276.5	10	385.0	105	665	3	3	0	1	268018	268150	268255	268683
25	9	154736.5	10	1748.0	1190	2306	6	1	0	1	153660	154065	155255	155966
25	9	169976.5	10	2668.0	2010	3326	14	3	0	1	168626	168659	170669	171952
25	9	125759.0	10	14762.0	208	29316	3	3	0	1	104272	132484	132692	133588
25	10	840019.0	1	1934.0	87	3781	2	1	0	1	837445	840659	840746	841226
25	10	538538.0	1	1409.0	707	2111	6	3	0	1	537221	538446	539153	539332
25	10	840019.0	10	1934.0	87	3781	2	1	0	1	837445	840659	840746	841226
25	10	538538.0	10	1409.0	707	2111	6	3	0	1	537221	538446	539153	539332
25	11	69234.25	0	1570.5	995	2146	7	1	3	1	68075	68823	69818	70221
25	11	304455.25	0	596.5	0	1193	1	3	1	1	303657	304657	304657	304850
25	11	593223.25	0	1553.5	1130	1977	8	1	4	1	592248	592645	593775	594225
25	11	611315.75	1	1420.5	238	2603	2	4	0	1	610111	611100	611338	612714
25	11	511202.5	1	868.0	22	1714	2	3	0	1	510520	511017	511039	512234
25	11	611315.75	6	1420.5	238	2603	2	3	3	1	610111	611100	611338	612714
25	11	611315.75	8	1420.5	238	2603	2	4	0	1	610111	611100	611338	612714
25	11	511202.5	10	868.0	22	1714	2	3	0	1	510520	511017	511039	512234
25	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
25	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
25	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
25	12	69480.0	10	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
25	13	225293.0	0	597.0	0	1194	1	1	4	1	224846	225143	225143	226040
25	13	655433.25	0	2139.5	1534	2745	6	1	1	1	654209	654518	656052	656954
25	13	775165.75	6	710.5	0	1421	1	1	1	1	774707	774914	774914	776128
25	13	273326.5	1	638.0	0	1276	1	3	0	1	272820	273195	273195	274096
25	13	833957.5	1	1260.0	0	2520	1	4	0	1	832952	833703	833703	835472
25	13	373439.5	1	1629.0	1382	1876	15	1	0	1	372607	372643	374025	374483
25	13	833957.5	6	1260.0	0	2520	1	3	4	1	832952	833703	833703	835472
25	13	833957.5	8	1260.0	0	2520	1	4	0	1	832952	833703	833703	835472
25	13	273326.5	10	638.0	0	1276	1	3	0	1	272820	273195	273195	274096
25	13	373439.5	10	1629.0	1382	1876	15	1	0	1	372607	372643	374025	374483
25	14	162713.0	0	1454.0	455	2453	4	3	4	1	161239	162733	163188	163692
25	14	748396.5	0	32.0	0	64	1	1	3	1	748356	748405	748405	748420
25	14	709051.0	2	50.0	0	0	1	0	0	1	708980	709072	709072	709080
25	14	748343.25	2	74.5	0	0	2	0	0	1	748267	748345	748356	748405
25	14	748466.0	2	107.0	0	0	3	0	0	1	748405	748420	748424	748615
25	14	33810.0	1	1662.0	0	3324	1	1	0	1	32256	33702	33702	35580
25	14	33810.0	10	1662.0	0	3324	1	1	0	1	32256	33702	33702	35580
25	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
25	15	403427.0	2	69.0	0	0	1	4	0	1	403364	403421	403421	403502
25	15	674442.0	1	1723.0	946	2500	5	3	0	1	673345	673816	674762	675845
25	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
25	15	21055.25	6	40524.5	0	81049	1	1	4	1	597	989	989	81646
25	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
25	15	674442.0	10	1723.0	946	2500	5	3	0	1	673345	673816	674762	675845
25	16	141557.75	0	1538.5	641	2436	3	1	3	1	140375	141202	141843	142811
25	16	274368.5	1	2049.0	0	4098	1	3	0	1	272376	274312	274312	276474
25	16	777195.25	1	1892.5	730	3055	6	3	0	1	775549	776949	777679	778604
25	16	274368.5	10	2049.0	0	4098	1	3	0	1	272376	274312	274312	276474
25	16	777195.25	10	1892.5	730	3055	6	3	0	1	775549	776949	777679	778604
26	1	181288.75	0	2339.5	0	4679	1	3	1	1	178226	182012	182012	182905
26	1	24562.25	3	49124.5	0	0	4	3	0	1	47596	47756	48179	50070
26	1	152568.0	1	13646.0	0	27292	1	3	0	1	132343	159147	159147	159635
26	1	152568.0	10	13646.0	0	27292	1	3	0	1	132343	159147	159147	159635
26	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
26	2	56967.25	1	1809.5	0	3619	1	1	0	1	55874	56251	56251	59493
26	2	129747.5	1	3537.0	2920	4154	11	1	0	1	127685	128273	131193	131839
26	2	839523.0	1	1431.0	1099	1763	16	1	0	1	838505	839110	840209	840268
26	2	165991.25	1	751.5	120	1383	2	3	0	1	165035	166196	166316	166418
26	2	56967.25	10	1809.5	0	3619	1	1	0	1	55874	56251	56251	59493
26	2	129747.5	10	3537.0	2920	4154	11	1	0	1	127685	128273	131193	131839
26	2	839523.0	10	1431.0	1099	1763	16	1	0	1	838505	839110	840209	840268
26	2	165991.25	10	751.5	120	1383	2	3	0	1	165035	166196	166316	166418
26	3	275003.75	0	626.5	0	1253	1	3	4	1	274148	275233	275233	275401
26	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
26	3	305763.0	4	21708.0	0	0	1	0	0	1	294770	295048	316617	316617
26	3	122930.5	1	2378.0	741	4015	5	3	0	1	121599	121884	122625	125614
26	3	287256.75	1	303.5	0	607	1	1	0	1	286993	287217	287217	287600
26	3	177747.75	1	4604.5	145	9064	2	1	0	1	171146	179745	179890	180210
26	3	122930.5	10	2378.0	741	4015	5	3	0	1	121599	121884	122625	125614
26	3	287256.75	10	303.5	0	607	1	1	0	1	286993	287217	287217	287600
26	3	177747.75	10	4604.5	145	9064	2	1	0	1	171146	179745	179890	180210
26	4	94811.25	0	1434.5	289	2580	2	3	4	1	93320	94868	95157	95900
26	4	899721.0	0	1751.0	1155	2347	11	3	2	1	898428	899263	900418	900775
26	4	933390.0	0	2094.0	449	3739	6	3	1	1	931421	933265	933714	935160
26	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
26	4	507549.75	1	3026.5	2446	3607	17	1	0	1	505773	506300	508746	509380
26	4	347130.25	1	2469.5	1793	3146	15	1	0	1	345804	345987	347780	348950
26	4	401194.75	1	18279.5	0	36559	1	3	0	1	379378	404732	404732	415937
26	4	132984.5	1	1459.0	197	2721	5	1	0	1	131891	132619	132816	134612
26	4	854277.0	1	1055.0	273	1837	2	3	0	1	853161	854338	854611	854998
26	4	507549.75	10	3026.5	2446	3607	17	1	0	1	505773	506300	508746	509380
26	4	347130.25	10	2469.5	1793	3146	15	1	0	1	345804	345987	347780	348950
26	4	401194.75	10	18279.5	0	36559	1	3	0	1	379378	404732	404732	415937
26	4	132984.5	10	1459.0	197	2721	5	1	0	1	131891	132619	132816	134612
26	4	854277.0	10	1055.0	273	1837	2	3	0	1	853161	854338	854611	854998
26	6	512310.75	0	2012.5	1196	2829	7	3	1	1	510993	511616	512812	513822
26	6	218111.25	1	1310.5	729	1892	5	1	0	1	217261	217651	218380	219153
26	6	218111.25	10	1310.5	729	1892	5	1	0	1	217261	217651	218380	219153
26	7	31095.75	2	35582.5	0	0	7	0	0	1	9495	17114	17137	80637
26	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
26	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
26	7	408283.25	1	5010.5	4075	5946	15	3	0	1	404907	406649	410724	410853
26	7	119312.0	1	2316.0	1177	3455	3	1	0	1	117206	119102	120279	120661
26	7	408283.25	10	5010.5	4075	5946	15	3	0	1	404907	406649	410724	410853
26	7	119312.0	10	2316.0	1177	3455	3	1	0	1	117206	119102	120279	120661
26	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
26	9	61491.0	0	28745.0	227	57263	4	3	4	1	47009	47228	47455	104272
26	9	177501.0	1	14190.0	0	28380	1	3	0	1	170143	170669	170669	198523
26	9	256895.0	1	889.0	206	1572	6	1	0	1	256056	256845	257051	257628
26	9	177501.0	10	14190.0	0	28380	1	3	0	1	170143	170669	170669	198523
26	9	256895.0	10	889.0	206	1572	6	1	0	1	256056	256845	257051	257628
26	10	527677.25	0	244.5	0	489	1	3	2	1	527399	527711	527711	527888
26	10	184578.75	1	1271.5	487	2056	4	3	0	1	183362	184524	185011	185418
26	10	590814.5	1	28227.0	833	55621	4	3	0	1	576205	577197	578030	631826
26	10	184578.75	10	1271.5	487	2056	4	3	0	1	183362	184524	185011	185418
26	10	590814.5	10	28227.0	833	55621	4	3	0	1	576205	577197	578030	631826
26	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
26	12	69480.0	6	88445.0	0	176890	1	1	2	1	8741	41774	41774	185631
26	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
26	13	64100.25	0	16598.5	0	33197	1	1	4	1	42957	68645	68645	76154
26	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
26	13	849454.75	1	2490.5	1041	3940	4	1	0	1	847608	848811	849852	851548
26	13	656904.75	1	803.5	14	1593	2	1	0	1	656052	656954	656968	657645
26	13	162181.0	1	1590.0	1395	1785	6	3	0	1	161255	161517	162912	163040
26	13	849454.75	10	2490.5	1041	3940	4	1	0	1	847608	848811	849852	851548
26	13	656904.75	10	803.5	14	1593	2	1	0	1	656052	656954	656968	657645
26	13	162181.0	10	1590.0	1395	1785	6	3	0	1	161255	161517	162912	163040
26	14	748435.0	5	169.0	68	270	5	split	"[1, 3]"	2	748345	748356	748424	748615
26	14	193393.75	1	1773.5	612	2935	3	3	0	1	191752	193262	193874	194687
26	14	193393.75	10	1773.5	612	2935	3	3	0	1	191752	193262	193874	194687
26	15	392169.25	0	80.5	0	161	1	3	2	1	392052	392206	392206	392213
26	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
26	15	525174.75	1	1974.5	0	3949	1	1	0	1	522575	525800	525800	526524
26	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
26	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
26	15	525174.75	10	1974.5	0	3949	1	1	0	1	522575	525800	525800	526524
26	15	21055.25	10	40524.5	0	81049	1	0	0	1	597	989	989	81646
26	15	21055.25	10	40524.5	0	81049	1	0	0	1	597	989	989	81646
26	16	11471.5	0	1110.0	0	2220	1	3	2	1	10911	10922	10922	13131
26	16	785744.75	7	216.5	0	433	1	1	4	1	785471	785802	785802	785904
26	16	12631.25	2	1209.5	0	0	1	0	0	1	10922	13131	13131	13341
26	16	469086.75	1	929.5	0	1859	1	3	0	1	468017	469227	469227	469876
26	16	523133.75	1	1389.5	0	2779	1	3	0	1	522221	522657	522657	525000
26	16	654483.25	1	3230.5	2897	3564	9	3	0	1	652602	653134	656031	656166
26	16	625913.0	1	823.0	551	1095	9	1	0	1	625301	625702	626253	626396
26	16	469086.75	10	929.5	0	1859	1	3	0	1	468017	469227	469227	469876
26	16	523133.75	10	1389.5	0	2779	1	3	0	1	522221	522657	522657	525000
26	16	654483.25	10	3230.5	2897	3564	9	3	0	1	652602	653134	656031	656166
26	16	625913.0	10	823.0	551	1095	9	1	0	1	625301	625702	626253	626396
27	1	170607.75	0	365.5	0	731	1	3	1	1	170153	170697	170697	170884
27	1	181288.75	2	2339.5	0	0	1	4	0	1	178226	182012	182012	182905
27	2	163825.25	0	52.5	0	105	1	3	1	1	163781	163817	163817	163886
27	2	1030633.25	0	1482.5	1180	1785	2	3	4	1	1029705	1030079	1031259	1031490
27	2	1043335.25	0	127.5	0	255	1	1	1	1	1043213	1043330	1043330	1043468
27	2	1100580.75	0	343.5	0	687	1	1	1	1	1100102	1100716	1100716	1100789
27	2	1246550.25	0	64.5	0	129	1	1	1	1	1246456	1246580	1246580	1246585
27	2	1278351.75	0	10.5	0	21	1	1	1	1	1278346	1278347	1278347	1278367
27	2	1284068.0	0	130.0	0	260	1	3	3	1	1283948	1284058	1284058	1284208
27	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
27	2	172442.5	1	3105.0	2734	3476	31	1	0	1	170870	170910	173644	174346
27	2	172442.5	10	3105.0	2734	3476	31	1	0	1	170870	170910	173644	174346
27	3	219721.25	0	41.5	0	83	1	1	0	1	219680	219721	219721	219763
27	3	291306.25	6	72.5	0	145	1	3	1	1	291246	291294	291294	291391
27	3	291673.5	0	81.0	0	162	1	3	1	1	291613	291653	291653	291775
27	3	219755.75	2	27.5	0	0	1	0	0	1	219721	219763	219763	219776
27	3	275003.75	2	626.5	0	0	1	4	0	1	274148	275233	275233	275401
27	3	122687.25	1	2864.5	1026	4703	6	1	0	1	120911	121599	122625	125614
27	3	289068.0	1	677.0	231	1123	3	3	0	1	288396	289063	289294	289519
27	3	163631.75	1	1591.5	1236	1947	7	1	0	1	162641	163031	164267	164588
27	3	122687.25	10	2864.5	1026	4703	6	1	0	1	120911	121599	122625	125614
27	3	289068.0	8	677.0	231	1123	3	3	0	1	288396	289063	289294	289519
27	3	163631.75	10	1591.5	1236	1947	7	1	0	1	162641	163031	164267	164588
27	4	82947.25	0	1041.5	0	2083	1	1	1	1	81922	82931	82931	84005
27	4	158261.25	0	719.5	0	1439	1	1	1	1	157237	158566	158566	158676
27	4	270125.75	0	364.5	0	729	1	1	1	1	269840	270047	270047	270569
27	4	280092.75	0	178.5	0	357	1	1	1	1	279987	280020	280020	280344
27	4	401194.75	0	18279.5	0	36559	1	1	1	1	379378	404732	404732	415937
27	4	793211.5	0	71.0	0	142	1	1	1	1	793138	793214	793214	793280
27	4	895186.0	0	421.0	0	842	1	1	1	1	894751	895200	895200	895593
27	4	958390.0	7	232.0	54	410	2	1	1	1	958170	958378	958432	958580
27	4	582923.0	2	36435.0	0	0	1	4	0	1	535621	593790	593790	608491
27	4	959443.75	1	1204.5	339	2070	5	1	0	1	958580	959103	959442	960650
27	4	62745.25	1	377.5	0	755	1	3	0	1	62317	62796	62796	63072
27	4	959443.75	9	1204.5	339	2070	5	1	0	1	958580	959103	959442	960650
27	4	62745.25	10	377.5	0	755	1	3	0	1	62317	62796	62796	63072
27	5	1886.75	0	107.5	0	215	1	3	1	1	1728	1938	1938	1943
27	5	17363.5	0	125.0	23	227	2	3	1	1	17228	17374	17397	17455
27	5	31258.25	0	49.5	0	99	1	3	1	1	31205	31262	31262	31304
27	5	37153.5	0	198.0	11	385	3	3	1	1	36873	37236	37247	37258
27	5	96362.5	0	5309.0	3015	7603	37	1	4	1	93598	93818	96833	101201
27	5	187152.0	0	318.0	0	636	1	1	1	1	186867	187119	187119	187503
27	5	280075.75	7	2080.5	1616	2545	2	1	2	1	278752	279319	280935	281297
27	5	288283.0	0	1220.0	0	2440	1	3	3	1	286986	288360	288360	289426
27	5	492428.75	1	5156.5	2648	7665	13	3	0	1	489242	490459	493107	496907
27	5	492428.75	10	5156.5	2648	7665	13	3	0	1	489242	490459	493107	496907
27	6	97126.75	0	122.5	0	245	1	3	1	1	97018	97113	97113	97263
27	6	98639.25	6	160.5	0	321	1	3	1	1	98400	98718	98718	98721
27	6	113635.75	0	371.5	8	735	2	3	1	1	113090	113810	113818	113825
27	6	124333.75	0	361.5	0	723	1	3	1	1	123839	124467	124467	124562
27	6	386780.5	0	103.0	0	206	1	1	1	1	386669	386789	386789	386875
27	6	392424.0	0	2332.0	1502	3162	8	3	4	1	390766	391750	393252	393928
27	6	102383.0	1	1275.0	336	2214	2	3	0	1	101439	102052	102388	103653
27	6	102383.0	8	1275.0	336	2214	2	3	0	1	101439	102052	102388	103653
27	7	539423.5	0	2230.0	0	4460	1	1	1	1	536249	540368	540368	540709
27	7	568322.75	5	1522.5	689	2356	2	split	"[1, 4]"	2	567102	568021	568710	569458
27	7	578543.25	0	604.5	0	1209	1	1	1	1	577860	578622	578622	579069
27	7	617738.75	0	253.5	0	507	1	1	1	1	617564	617660	617660	618071
27	7	625166.0	0	349.0	0	698	1	1	1	1	624663	625320	625320	625361
27	7	31095.75	2	35582.5	0	0	7	0	0	1	9495	17114	17137	80637
27	7	411781.0	2	1370.0	0	0	1	0	0	1	410929	411263	411263	413669
27	7	2510.0	4	5020.0	0	0	1	4	0	1	545	9495	545	9495
27	7	120005.5	1	3703.0	2233	5173	6	1	0	1	117206	119102	121335	122379
27	7	120005.5	10	3703.0	2233	5173	6	1	0	1	117206	119102	121335	122379
27	8	275212.75	0	77895.5	0	155791	1	3	2	1	195004	277526	277526	350795
27	8	582769.5	0	131.0	0	262	1	1	1	1	582673	582735	582735	582935
27	8	595075.75	2	1582.5	0	0	1	4	0	1	593387	595182	595182	596552
27	8	490821.25	1	21095.5	696	41495	6	1	0	1	460603	499944	500640	502098
27	8	490821.25	10	21095.5	696	41495	6	1	0	1	460603	499944	500640	502098
27	9	155084.75	0	1051.5	400	1703	3	1	4	1	154263	154855	155255	155966
27	9	257397.0	0	1893.0	1260	2526	12	3	2	1	256056	256845	258105	258582
27	9	273043.75	0	63.5	0	127	1	1	1	1	272983	273041	273041	273110
27	9	308587.75	0	78.5	0	157	1	1	1	1	308497	308600	308600	308654
27	9	320428.5	0	266.0	33	499	2	1	1	1	320138	320453	320486	320637
27	10	60051.5	0	366.0	0	732	1	1	1	1	59855	59882	59882	60587
27	10	65624.75	0	142.5	18	267	2	1	1	1	65549	65558	65576	65816
27	10	298540.25	0	349.5	0	699	1	1	1	1	298140	298591	298591	298839
27	10	312854.75	0	487.5	21	954	2	1	1	1	312512	312710	312731	313466
27	10	313673.0	0	204.0	0	408	1	1	1	1	313466	313676	313676	313874
27	10	349359.5	0	3094.0	1384	4804	8	1	3	1	346674	348951	350335	351478
27	10	563760.75	0	1505.5	0	3011	1	1	1	1	562163	563853	563853	565174
27	10	737960.0	0	367.0	0	734	1	1	1	1	737532	738021	738021	738266
27	10	840844.25	7	283.5	0	567	1	1	3	1	840659	840746	840746	841226
27	10	152405.75	1	26195.5	0	52391	1	1	0	1	113531	165085	165085	165922
27	10	93730.5	1	7192.0	1808	12576	9	1	0	1	89518	90751	92559	102094
27	10	378880.0	1	3104.0	1135	5073	4	3	0	1	376085	378571	379706	381158
27	10	152405.75	10	26195.5	0	52391	1	1	0	1	113531	165085	165085	165922
27	10	93730.5	10	7192.0	1808	12576	9	1	0	1	89518	90751	92559	102094
27	10	378880.0	10	3104.0	1135	5073	4	3	0	1	376085	378571	379706	381158
27	11	164556.75	0	20244.5	0	40489	1	3	1	1	151147	157722	157722	191636
27	11	291544.0	0	1464.0	303	2625	3	1	3	1	290357	291267	291570	292982
27	11	372974.5	0	1603.0	655	2551	4	3	4	1	372034	372312	372967	374585
27	11	435964.75	0	2887.5	0	5775	1	3	1	1	433163	435879	435879	438938
27	12	445076.0	0	73.0	0	146	1	3	3	1	444974	445105	445105	445120
27	12	69480.0	1	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
27	12	69480.0	6	88445.0	0	176890	1	1	1	1	8741	41774	41774	185631
27	12	69480.0	8	88445.0	0	176890	1	0	0	1	8741	41774	41774	185631
27	13	39850.25	0	677.5	0	1355	1	1	1	1	38855	40168	40168	40210
27	13	173266.75	0	297.5	0	595	1	1	2	1	172978	173258	173258	173573
27	13	414963.25	0	30.5	0	61	1	1	1	1	414938	414958	414958	414999
27	13	443298.5	0	93.0	0	186	1	1	1	1	443168	443336	443336	443354
27	13	446149.5	0	27.0	0	54	1	1	1	1	446115	446157	446157	446169
27	13	460121.0	0	51.0	0	102	1	1	1	1	460070	460121	460121	460172
27	13	462562.0	0	297.0	23	571	2	1	1	1	462383	462444	462467	462954
27	13	573089.5	0	818.0	0	1636	1	1	2	1	572223	573138	573138	573859
27	13	780665.75	0	106.5	0	213	1	1	1	1	780587	780638	780638	780800
27	13	880206.0	0	348.0	12	684	2	1	1	1	879720	880344	880356	880404
27	13	887775.75	0	344.5	0	689	1	1	1	1	887375	887832	887832	888064
27	13	833957.5	2	1260.0	0	0	1	4	0	1	832952	833703	833703	835472
27	13	64100.25	1	16598.5	0	33197	1	1	0	1	42957	68645	68645	76154
27	13	204904.75	1	795.5	496	1095	6	3	0	1	204401	204613	205109	205496
27	13	64100.25	10	16598.5	0	33197	1	1	0	1	42957	68645	68645	76154
27	13	204904.75	10	795.5	496	1095	6	3	0	1	204401	204613	205109	205496
27	14	3191.0	0	40.0	0	80	1	1	1	1	3143	3199	3199	3223
27	14	6256.0	0	66.0	0	132	1	1	1	1	6162	6284	6284	6294
27	14	11009.75	7	469.5	0	939	1	1	1	1	10388	11162	11162	11327
27	14	78286.0	0	108.0	0	216	1	3	1	1	78136	78328	78328	78352
27	14	540733.5	0	642.0	0	1284	1	3	3	1	540065	540760	540760	541349
27	14	709051.0	0	50.0	0	100	1	1	4	1	708980	709072	709072	709080
27	14	346210.75	1	519.5	0	1039	1	1	0	1	345780	346122	346122	346819
27	14	346210.75	10	519.5	0	1039	1	1	0	1	345780	346122	346122	346819
27	15	267288.0	0	777.0	0	1554	1	3	1	1	266848	266951	266951	268402
27	15	381992.25	7	448.5	0	897	1	1	1	1	381549	381987	381987	382446
27	15	391704.25	0	100.5	0	201	1	3	1	1	391590	391718	391718	391791
27	15	392254.0	0	89.0	0	178	1	3	1	1	392206	392213	392213	392384
27	15	403427.0	0	69.0	0	138	1	3	1	1	403364	403421	403421	403502
27	15	430778.0	0	47.0	0	94	1	3	1	1	430731	430778	430778	430825
27	15	453744.5	0	512.0	0	1024	1	3	1	1	453054	453923	453923	454078
27	15	545526.75	0	4.5	0	9	1	1	1	1	545522	545527	545527	545531
27	15	319188.0	2	1554.0	0	0	1	0	0	1	317656	319166	319166	320764
27	15	347491.0	1	384.0	0	768	1	1	0	1	347101	347497	347497	347869
27	15	21055.25	1	40524.5	0	81049	1	0	0	1	597	989	989	81646
27	15	21055.25	6	40524.5	0	81049	1	1	2	1	597	989	989	81646
27	15	21055.25	8	40524.5	0	81049	1	0	0	1	597	989	989	81646
27	15	347491.0	10	384.0	0	768	1	1	0	1	347101	347497	347497	347869
27	16	129807.0	0	630.0	0	1260	1	3	1	1	129435	129549	129549	130695
27	16	278514.5	0	318.0	0	636	1	3	1	1	278268	278443	278443	278904
27	16	520179.25	0	98.5	0	197	1	3	1	1	520073	520187	520187	520270
27	16	521717.75	0	508.5	0	1017	1	3	1	1	521204	521723	521723	522221
27	16	552929.5	0	108.0	0	216	1	3	1	1	552831	552920	552920	553047
27	16	627945.5	0	173.0	0	346	1	3	1	1	627753	627965	627965	628099
27	16	653845.5	0	281.0	0	562	1	3	1	1	653594	653816	653816	654156
27	16	25901.5	1	4077.0	0	8154	1	3	0	1	23830	23896	23896	31984
27	16	25901.5	10	4077.0	0	8154	1	3	0	1	23830	23896	23896	31984
28	1	154056.5	1	16623.0	3104	30142	21	3	0	1	132343	159147	162251	162485
28	1	154056.5	10	16623.0	3104	30142	21	3	0	1	132343	159147	162251	162485
28	2	30791.5	0	2718.0	2411	3025	13	3	3	1	29250	29615	32026	32275
28	2	99270.25	0	3410.5	1376	5445	13	3	4	1	97351	97779	99155	102796
28	2	1051104.5	4	475853.0	0	0	1	0	0	1	1288921	1289141	813178	813178
28	2	1037385.75	1	6092.5	3224	8961	9	3	0	1	1031490	1037189	1040413	1040451
28	2	1163041.75	1	1758.5	610	2907	6	3	0	1	1161281	1163044	1163654	1164188
28	2	779700.0	1	3289.0	2853	3725	19	1	0	1	777807	778304	781157	781532
28	2	1037385.75	10	6092.5	3224	8961	9	3	0	1	1031490	1037189	1040413	1040451
28	2	1163041.75	10	1758.5	610	2907	6	3	0	1	1161281	1163044	1163654	1164188
28	2	779700.0	10	3289.0	2853	3725	19	1	0	1	777807	778304	781157	781532
28	3	177997.0	0	5103.0	740	9466	15	3	2	1	171146	179745	180485	180612
28	3	219735.0	0	69.0	42	96	2	1	1	1	219680	219721	219763	219776
28	3	275003.75	0	626.5	0	1253	1	3	4	1	274148	275233	275233	275401
28	3	286083.25	0	736.5	315	1158	6	3	4	1	285658	285772	286087	286816
28	4	75719.5	0	1706.0	906	2506	3	1	4	1	74173	75560	76466	76679
28	4	219831.75	0	1486.5	886	2087	6	1	4	1	218790	219387	220273	220877
28	4	535563.25	2	53.5	0	0	1	0	0	1	535514	535559	535559	535621
28	4	353123.5	1	1842.0	578	3106	3	1	0	1	351551	352854	353432	354657
28	4	959160.0	1	1772.0	1064	2480	8	0	0	1	958170	958378	959442	960650
28	4	837550.25	1	1404.5	345	2464	2	1	0	1	835862	837834	838179	838326
28	4	582923.0	1	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
28	4	959160.0	6	1772.0	1064	2480	8	1	4	1	958170	958378	959442	960650
28	4	582923.0	6	36435.0	0	72870	1	3	1	1	535621	593790	593790	608491
28	4	959160.0	8	1772.0	1064	2480	8	0	0	1	958170	958378	959442	960650
28	4	582923.0	8	36435.0	0	72870	1	4	0	1	535621	593790	593790	608491
28	4	353123.5	10	1842.0	578	3106	3	1	0	1	351551	352854	353432	354657
28	4	837550.25	10	1404.5	345	2464	2	1	0	1	835862	837834	838179	838326
28	5	40312.5	0	4383.0	3785	4981	47	3	1	1	37988	38254	42039	42969
28	5	375606.75	0	1179.5	130	2229	6	1	1	1	374413	375621	375751	376642
