tetrad	chr	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker	GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
24	4	838614.0	1	"[1, 3]"	228.0	2	1	838326	838674	838675	838781
24	4	103319.0	1	"[2, 3]"	4078.0	1	1	103868	106848	98692	103868
24	4	217566.25	1	"[3, 4]"	1113.5	3	1	217577	218669	216909	217110
24	4	626994.0	0	"[2, 4]"	0	0	0	608491	645497	608491	645497
24	5	52093.0	5	"[4, 2]"	0	0	0	43675	60511	43675	60511
24	5	52093.0	5	"[3, 1]"	0	0	0	43675	60511	43675	60511
24	5	431503.5	0	"[1, 4]"	0	0	0	391932	471075	391932	471075
24	5	385401.0	0	"[1, 4]"	0	0	0	384951	385851	384951	385851
24	5	169460.5	0	"[1, 4]"	0	0	0	168599	170322	168599	170322
24	6	407271.5	0	"[2, 3]"	0	0	0	400242	414301	400242	414301
24	6	512879.5	1	"[2, 3]"	2227.0	6	1	513822	514164	511630	511902
24	6	58411.5	0	"[1, 3]"	0	0	0	46524	70299	46524	70299
24	6	345055.0	0	"[1, 4]"	0	0	0	315648	374462	315648	374462
24	6	175514.0	0	"[2, 3]"	0	0	0	174931	176097	174931	176097
24	7	769954.0	0	"[1, 2]"	0	0	0	738996	800912	738996	800912
24	7	520753.5	0	"[2, 3]"	0	0	0	520456	521051	520456	521051
24	7	188204.0	0	"[1, 3]"	0	0	0	165490	210918	165490	210918
24	7	815703.25	1	"[3, 4]"	728.5	3	1	815296	815382	815725	816410
24	7	435261.0	0	"[1, 2]"	0	0	0	434827	435695	434827	435695
24	7	111688.75	1	"[2, 3]"	2533.5	6	1	112933	112978	108917	111927
24	7	445230.0	0	"[2, 3]"	0	0	0	436331	454129	436331	454129
24	7	31095.75	3	"[1, 2]"	35582.5	7	1	9495	17114	17137	80637
24	8	480273.5	0	"[1, 3]"	0	0	0	460603	499944	460603	499944
24	8	158813.0	0	"[2, 4]"	0	0	0	141068	176558	141068	176558
24	8	534280.5	0	"[2, 4]"	0	0	0	502098	566463	502098	566463
24	8	378169.0	0	"[2, 4]"	0	0	0	363041	393297	363041	393297
24	8	764299.25	1	"[2, 4]"	1028.5	6	1	763534	764036	764731	764896
24	8	314160.5	0	"[1, 3]"	0	0	0	277526	350795	277526	350795
24	8	236265.0	0	"[1, 3]"	0	0	0	195004	277526	195004	277526
24	9	361172.5	0	"[1, 4]"	0	0	0	359473	362872	359473	362872
24	9	263887.25	1	"[1, 4]"	1167.5	12	1	263176	263431	264358	264584
24	9	75863.5	0	"[1, 4]"	0	0	0	47455	104272	47455	104272
24	9	221189.0	0	"[3, 4]"	0	0	0	198652	243726	198652	243726
24	9	185237.5	0	"[3, 4]"	0	0	0	171952	198523	171952	198523
24	10	282910.25	1	"[1, 2]"	1177.5	1	1	283274	283724	281369	283274
24	10	166205.5	0	"[2, 4]"	0	0	0	166069	166342	166069	166342
24	10	913229.5	0	"[2, 3]"	0	0	0	863018	963441	863018	963441
24	10	99928.75	1	"[1, 3]"	5204.5	4	1	92559	102094	102212	102850
24	10	5697.5	0	"[1, 3]"	0	0	0	5348	6047	5348	6047
24	10	378943.5	0	"[2, 3]"	0	0	0	378571	379316	378571	379316
24	11	343839.5	0	"[2, 3]"	0	0	0	324107	363572	324107	363572
24	11	593631.75	1	"[1, 2]"	2370.5	12	1	592248	592645	594514	595120
24	11	285092.5	0	"[3, 4]"	0	0	0	282004	288181	282004	288181
24	11	469330.5	0	"[1, 4]"	0	0	0	448805	489856	448805	489856
24	12	245240.0	0	"[2, 3]"	0	0	0	239429	251051	239429	251051
24	12	364610.5	0	"[3, 4]"	0	0	0	343205	386016	343205	386016
24	12	69480.0	3	"[3, 4]"	88445.0	1	1	8741	41774	41774	185631
24	12	322171.5	0	"[2, 3]"	0	0	0	301138	343205	301138	343205
24	13	97956.25	1	"[1, 2]"	41900.5	8	1	77819	159994	76835	77177
24	13	491448.75	1	"[2, 3]"	123.5	1	1	491453	491568	491321	491453
24	13	197488.5	0	"[1, 3]"	0	0	0	196039	198938	196039	198938
24	13	854004.0	1	"[3, 4]"	4275.0	15	1	855926	856357	851711	852022
24	13	344559.5	0	"[1, 4]"	0	0	0	320425	368694	320425	368694
24	13	857942.75	1	"[1, 2]"	1207.5	4	1	858257	858836	857196	857482
24	13	21785.5	0	"[1, 4]"	0	0	0	14884	28687	14884	28687
24	13	648965.0	0	"[2, 4]"	0	0	0	647338	650592	647338	650592
24	14	342212.0	0	"[2, 3]"	0	0	0	341811	342613	341811	342613
24	14	421873.5	0	"[1, 4]"	0	0	0	367717	476030	367717	476030
24	14	626790.0	0	"[1, 4]"	0	0	0	609577	644003	609577	644003
24	14	577972.0	0	"[2, 3]"	0	0	0	546367	609577	546367	609577
24	14	673638.5	0	"[1, 4]"	0	0	0	644305	702972	644305	702972
24	14	192507.0	0	"[1, 2]"	0	0	0	191752	193262	191752	193262
24	15	21055.25	3	"[2, 4]"	40524.5	1	1	989	81646	597	989
24	15	603479.5	0	"[1, 4]"	0	0	0	576850	630109	576850	630109
24	15	336410.0	2	"[3, 4]"	1541.0	0	0	335896	336924	335896	336924
24	15	543818.75	1	"[3, 4]"	1669.5	6	1	544344	544963	542120	543848
24	15	142430.0	5	"[2, 4]"	0	0	0	81646	203214	81646	203214
24	15	142430.0	5	"[1, 3]"	0	0	0	81646	203214	81646	203214
24	15	329259.0	0	"[1, 3]"	0	0	0	328218	330300	328218	330300
24	15	381045.75	1	"[1, 2]"	718.5	1	1	381339	381471	380034	381339
24	16	758014.75	1	"[3, 4]"	945.5	3	1	758417	758558	756802	758282
24	16	840347.0	0	"[1, 3]"	0	0	0	830875	849819	830875	849819
24	16	27940.0	0	"[1, 4]"	0	0	0	23896	31984	23896	31984
24	16	347865.5	0	"[3, 4]"	0	0	0	347653	348078	347653	348078
24	16	699318.5	0	"[2, 3]"	0	0	0	683899	714738	683899	714738
24	16	179152.5	1	"[2, 3]"	1660.0	2	1	179514	180451	178239	178406
24	16	469551.5	0	"[1, 3]"	0	0	0	469227	469876	469227	469876
24	16	142327.0	0	"[1, 4]"	0	0	0	141843	142811	141843	142811
25	1	119779.0	0	"[1, 4]"	0	0	0	118808	120750	118808	120750
25	1	48400.25	1	"[1, 3]"	1448.5	3	1	48179	50070	47596	47756
25	1	159391.0	0	"[1, 4]"	0	0	0	159147	159635	159147	159635
25	2	44890.75	1	"[2, 3]"	1275.5	5	1	45138	45919	43986	44520
25	2	110674.0	0	"[1, 3]"	0	0	0	102796	118552	102796	118552
25	2	364605.0	0	"[3, 4]"	0	0	0	340071	389139	340071	389139
25	2	1229703.0	1	"[1, 3]"	3741.0	5	1	1227121	1228544	1231163	1231984
25	2	887278.0	0	"[2, 4]"	0	0	0	849131	925425	849131	925425
25	2	1268357.0	0	"[2, 3]"	0	0	0	1267837	1268877	1267837	1268877
25	2	964901.5	0	"[1, 2]"	0	0	0	925425	1004378	925425	1004378
25	2	189014.5	0	"[3, 4]"	0	0	0	188437	189592	188437	189592
25	2	778090.25	1	"[1, 3]"	714.5	2	1	777706	777760	777807	779088
25	2	1039351.5	1	"[1, 2]"	2423.0	8	1	1040451	1040675	1037324	1038956
25	2	541172.0	5	"[2, 4]"	0	0	0	486175	596169	486175	596169
25	2	541172.0	5	"[3, 1]"	0	0	0	486175	596169	486175	596169
25	3	200658.5	5	"[3, 1]"	0	0	0	181669	219648	181669	219648
25	3	200658.5	5	"[4, 2]"	0	0	0	181669	219648	181669	219648
25	3	288019.25	1	"[2, 3]"	3135.5	26	1	289519	289655	286087	286816
25	3	123067.75	1	"[1, 4]"	2103.5	4	1	121884	122148	122625	125614
25	4	669792.5	0	"[2, 4]"	0	0	0	645497	694088	645497	694088
25	4	513297.25	8	"[2, 3]"	4980.5	11	1	510640	510974	515634	515941
25	4	851574.0	1	"[1, 3]"	4351.0	10	1	853161	854338	848199	850598
25	4	24789.5	0	"[2, 4]"	0	0	0	8860	40719	8860	40719
25	4	124675.5	1	"[1, 3]"	1036.0	3	1	124757	125630	123754	124561
25	4	410334.5	0	"[1, 4]"	0	0	0	404732	415937	404732	415937
25	4	978378.0	0	"[2, 4]"	0	0	0	976252	980504	976252	980504
25	5	202232.75	1	"[2, 4]"	6480.5	3	1	198805	199180	199299	211647
25	5	431503.5	0	"[1, 2]"	0	0	0	391932	471075	391932	471075
25	5	195277.25	1	"[2, 3]"	215.5	1	1	195324	195446	195015	195324
25	6	58411.5	0	"[1, 4]"	0	0	0	46524	70299	46524	70299
25	6	407271.5	0	"[2, 3]"	0	0	0	400242	414301	400242	414301
25	6	280953.0	1	"[1, 4]"	2662.0	8	1	282049	282519	279391	279853
25	7	445230.0	0	"[3, 4]"	0	0	0	436331	454129	436331	454129
25	7	769954.0	0	"[3, 4]"	0	0	0	738996	800912	738996	800912
25	7	139673.5	0	"[2, 4]"	0	0	0	138794	140553	138794	140553
25	7	508059.5	0	"[1, 2]"	0	0	0	506809	509310	506809	509310
25	7	261214.5	0	"[1, 2]"	0	0	0	252193	270236	252193	270236
25	7	31095.75	3	"[1, 3]"	35582.5	7	1	9495	17114	17137	80637
25	7	390633.75	1	"[3, 4]"	1125.5	3	1	389663	390479	390554	391839
25	8	731307.5	0	"[3, 4]"	0	0	0	705060	757555	705060	757555
25	8	419839.0	0	"[2, 3]"	0	0	0	393297	446381	393297	446381
25	8	534280.5	0	"[2, 3]"	0	0	0	502098	566463	502098	566463
25	8	378169.0	0	"[1, 4]"	0	0	0	363041	393297	363041	393297
25	8	118008.5	0	"[3, 4]"	0	0	0	95924	140093	95924	140093
25	8	236265.0	0	"[2, 4]"	0	0	0	195004	277526	195004	277526
25	9	268276.5	1	"[1, 2]"	385.0	3	1	268255	268683	268018	268150
25	9	154736.5	1	"[3, 4]"	1748.0	6	1	155255	155966	153660	154065
25	9	75863.5	0	"[1, 3]"	0	0	0	47455	104272	47455	104272
25	9	169976.5	1	"[3, 4]"	2668.0	14	1	170669	171952	168626	168659
25	9	125759.0	1	"[2, 4]"	14762.0	3	1	132692	133588	104272	132484
25	10	380432.0	0	"[1, 4]"	0	0	0	379706	381158	379706	381158
25	10	840019.0	1	"[3, 4]"	1934.0	2	1	837445	840659	840746	841226
25	10	538538.0	1	"[2, 4]"	1409.0	6	1	539153	539332	537221	538446
25	10	913229.5	0	"[1, 4]"	0	0	0	863018	963441	863018	963441
25	10	455883.0	0	"[1, 3]"	0	0	0	426131	485635	426131	485635
25	10	853256.5	0	"[2, 3]"	0	0	0	843495	863018	843495	863018
25	10	677108.0	0	"[2, 4]"	0	0	0	631826	722390	631826	722390
25	11	611315.75	3	"[1, 2]"	1420.5	2	1	611338	612714	610111	611100
25	11	508983.5	0	"[1, 3]"	0	0	0	507915	510052	507915	510052
25	11	343839.5	0	"[2, 3]"	0	0	0	324107	363572	324107	363572
25	11	16531.5	0	"[2, 4]"	0	0	0	16377	16686	16377	16686
25	11	511202.5	1	"[2, 4]"	868.0	2	1	511039	512234	510520	511017
25	11	437408.5	0	"[3, 4]"	0	0	0	435879	438938	435879	438938
25	12	322171.5	0	"[3, 4]"	0	0	0	301138	343205	301138	343205
25	12	69480.0	6	"[1, 2]"	88445.0	1	1	8741	41774	41774	185631
25	12	69480.0	6	"[3, 4]"	88445.0	1	1	8741	41774	41774	185631
25	13	118906.5	0	"[2, 3]"	0	0	0	77819	159994	77819	159994
25	13	273326.5	1	"[2, 3]"	638.0	1	1	273195	274096	272820	273195
25	13	778088.0	0	"[2, 4]"	0	0	0	776987	779189	776987	779189
25	13	540620.5	0	"[1, 2]"	0	0	0	540144	541097	540144	541097
25	13	833957.5	3	"[2, 3]"	1260.0	1	1	833703	835472	832952	833703
25	13	373439.5	1	"[2, 3]"	1629.0	15	1	374025	374483	372607	372643
25	14	44984.5	0	"[1, 4]"	0	0	0	44404	45565	44404	45565
25	14	505330.5	0	"[1, 2]"	0	0	0	476030	534631	476030	534631
25	14	33810.0	1	"[2, 3]"	1662.0	1	1	32256	33702	33702	35580
25	14	577972.0	0	"[1, 2]"	0	0	0	546367	609577	546367	609577
25	14	421873.5	0	"[1, 2]"	0	0	0	367717	476030	367717	476030
25	14	83798.0	0	"[2, 4]"	0	0	0	81406	86190	81406	86190
25	15	674442.0	1	"[2, 4]"	1723.0	5	1	674762	675845	673345	673816
25	15	519603.0	0	"[3, 4]"	0	0	0	519075	520131	519075	520131
25	15	231238.5	0	"[1, 4]"	0	0	0	215807	246670	215807	246670
25	15	663520.5	0	"[1, 3]"	0	0	0	662588	664453	662588	664453
25	15	142430.0	5	"[3, 1]"	0	0	0	81646	203214	81646	203214
25	15	142430.0	5	"[4, 2]"	0	0	0	81646	203214	81646	203214
25	15	21055.25	3	"[1, 3]"	40524.5	1	1	597	989	989	81646
25	16	386595.5	0	"[1, 3]"	0	0	0	381039	392152	381039	392152
25	16	274368.5	1	"[2, 4]"	2049.0	1	1	272376	274312	274312	276474
25	16	449856.0	0	"[1, 4]"	0	0	0	441373	458339	441373	458339
25	16	667097.0	0	"[1, 2]"	0	0	0	656166	678028	656166	678028
25	16	27940.0	0	"[3, 4]"	0	0	0	23896	31984	23896	31984
25	16	791529.5	0	"[1, 4]"	0	0	0	790937	792122	790937	792122
25	16	172092.0	0	"[1, 2]"	0	0	0	171637	172547	171637	172547
25	16	777195.25	1	"[3, 4]"	1892.5	6	1	775549	776949	777679	778604
25	16	201672.5	0	"[1, 4]"	0	0	0	201374	201971	201374	201971
26	1	152568.0	1	"[1, 2]"	13646.0	1	1	159147	159635	132343	159147
26	2	1169448.0	0	"[2, 4]"	0	0	0	1168955	1169941	1168955	1169941
26	2	228690.0	0	"[1, 2]"	0	0	0	206599	250781	206599	250781
26	2	301478.0	0	"[3, 4]"	0	0	0	296211	306745	296211	306745
26	2	323408.0	0	"[1, 2]"	0	0	0	306745	340071	306745	340071
26	2	541172.0	0	"[1, 2]"	0	0	0	486175	596169	486175	596169
26	2	1268357.0	5	"[4, 3]"	0	0	0	1267837	1268877	1267837	1268877
26	2	1268357.0	5	"[1, 2]"	0	0	0	1267837	1268877	1267837	1268877
26	2	56967.25	1	"[3, 4]"	1809.5	1	1	56251	59493	55874	56251
26	2	129747.5	1	"[1, 3]"	3537.0	11	1	131193	131839	127685	128273
26	2	964901.5	0	"[2, 3]"	0	0	0	925425	1004378	925425	1004378
26	2	839523.0	1	"[2, 3]"	1431.0	16	1	838505	839110	840209	840268
26	2	165991.25	1	"[2, 3]"	751.5	2	1	166316	166418	165035	166196
26	2	611156.0	0	"[1, 4]"	0	0	0	596169	626143	596169	626143
26	3	122930.5	1	"[2, 3]"	2378.0	5	1	122625	125614	121599	121884
26	3	214088.5	5	"[4, 2]"	0	0	0	208529	219648	208529	219648
26	3	214088.5	5	"[1, 3]"	0	0	0	208529	219648	208529	219648
26	3	287256.75	1	"[3, 4]"	303.5	1	1	286993	287217	287217	287600
26	3	177747.75	1	"[1, 3]"	4604.5	2	1	179890	180210	171146	179745
26	4	507549.75	1	"[2, 3]"	3026.5	17	1	505773	506300	508746	509380
26	4	347130.25	1	"[1, 3]"	2469.5	15	1	345804	345987	347780	348950
26	4	401194.75	1	"[3, 4]"	18279.5	1	1	404732	415937	379378	404732
26	4	804235.5	0	"[1, 4]"	0	0	0	803255	805216	803255	805216
26	4	54267.0	0	"[1, 4]"	0	0	0	53282	55252	53282	55252
26	4	669792.5	0	"[3, 4]"	0	0	0	645497	694088	645497	694088
26	4	132984.5	1	"[2, 3]"	1459.0	5	1	131891	132619	132816	134612
26	4	726663.5	0	"[1, 4]"	0	0	0	712918	740409	712918	740409
26	4	198341.0	0	"[2, 3]"	0	0	0	186086	210596	186086	210596
26	4	908935.0	0	"[1, 2]"	0	0	0	904559	913311	904559	913311
26	4	626994.0	0	"[2, 4]"	0	0	0	608491	645497	608491	645497
26	4	854277.0	1	"[1, 2]"	1055.0	2	1	853161	854338	854611	854998
26	5	52093.0	0	"[1, 2]"	0	0	0	43675	60511	43675	60511
26	5	205473.0	0	"[1, 4]"	0	0	0	199299	211647	199299	211647
26	6	225088.0	0	"[1, 3]"	0	0	0	224380	225796	224380	225796
26	6	58411.5	0	"[3, 4]"	0	0	0	46524	70299	46524	70299
26	6	345055.0	0	"[1, 3]"	0	0	0	315648	374462	315648	374462
26	6	218111.25	1	"[1, 2]"	1310.5	5	1	217261	217651	218380	219153
26	7	231713.0	0	"[1, 3]"	0	0	0	211233	252193	211233	252193
26	7	769954.0	0	"[1, 4]"	0	0	0	738996	800912	738996	800912
26	7	408283.25	1	"[1, 4]"	5010.5	15	1	404907	406649	410724	410853
26	7	119312.0	1	"[3, 4]"	2316.0	3	1	117206	119102	120279	120661
26	8	534280.5	0	"[1, 3]"	0	0	0	502098	566463	502098	566463
26	8	314160.5	0	"[2, 4]"	0	0	0	277526	350795	277526	350795
26	8	677197.5	0	"[2, 4]"	0	0	0	649335	705060	649335	705060
26	8	480273.5	5	"[4, 1]"	0	0	0	460603	499944	460603	499944
26	8	480273.5	5	"[3, 2]"	0	0	0	460603	499944	460603	499944
26	8	236265.0	0	"[1, 2]"	0	0	0	195004	277526	195004	277526
26	9	177501.0	1	"[1, 2]"	14190.0	1	1	170143	170669	170669	198523
26	9	221189.0	0	"[1, 4]"	0	0	0	198652	243726	198652	243726
26	9	256895.0	1	"[2, 3]"	889.0	6	1	257051	257628	256056	256845
26	10	791771.0	0	"[2, 3]"	0	0	0	790530	793012	790530	793012
26	10	5697.5	0	"[1, 2]"	0	0	0	5348	6047	5348	6047
26	10	235229.0	0	"[2, 4]"	0	0	0	233793	236665	233793	236665
26	10	913229.5	0	"[1, 2]"	0	0	0	863018	963441	863018	963441
26	10	184578.75	1	"[1, 2]"	1271.5	4	1	185011	185418	183362	184524
26	10	590814.5	1	"[1, 3]"	28227.0	4	1	576205	577197	578030	631826
26	10	677108.0	0	"[1, 3]"	0	0	0	631826	722390	631826	722390
26	11	212096.5	0	"[1, 3]"	0	0	0	191636	232557	191636	232557
26	11	343839.5	0	"[1, 2]"	0	0	0	324107	363572	324107	363572
26	11	548063.0	0	"[1, 2]"	0	0	0	542329	553797	542329	553797
26	12	212529.5	0	"[2, 3]"	0	0	0	185631	239428	185631	239428
26	12	69480.0	3	"[1, 3]"	88445.0	1	1	41774	185631	8741	41774
26	12	289985.0	0	"[2, 3]"	0	0	0	279065	300905	279065	300905
26	13	849454.75	1	"[3, 4]"	2490.5	4	1	849852	851548	847608	848811
26	13	656904.75	1	"[2, 4]"	803.5	2	1	656052	656954	656968	657645
26	13	162181.0	1	"[1, 4]"	1590.0	6	1	161255	161517	162912	163040
26	13	344559.5	0	"[1, 2]"	0	0	0	320425	368694	320425	368694
26	13	741426.75	4	"[2, 3]"	1366.5	5	0	740241	741246	742416	742476
26	14	577972.0	0	"[3, 4]"	0	0	0	546367	609577	546367	609577
26	14	336637.5	0	"[3, 4]"	0	0	0	334988	338287	334988	338287
26	14	193393.75	1	"[1, 3]"	1773.5	3	1	191752	193262	193874	194687
26	14	505330.5	0	"[3, 4]"	0	0	0	476030	534631	476030	534631
26	15	525174.75	1	"[1, 2]"	1974.5	1	1	522575	525800	525800	526524
26	15	603479.5	0	"[3, 4]"	0	0	0	576850	630109	576850	630109
26	15	142430.0	0	"[2, 3]"	0	0	0	81646	203214	81646	203214
26	15	21055.25	6	"[4, 1]"	40524.5	1	1	597	989	989	81646
26	15	21055.25	6	"[3, 2]"	40524.5	1	1	597	989	989	81646
26	15	410281.5	0	"[3, 4]"	0	0	0	410013	410550	410013	410550
26	16	27940.0	0	"[2, 4]"	0	0	0	23896	31984	23896	31984
26	16	469086.75	1	"[1, 2]"	929.5	1	1	468017	469227	469227	469876
26	16	786959.75	4	"[1, 4]"	1796.5	5	0	785904	786219	788299	788909
26	16	523133.75	1	"[3, 4]"	1389.5	1	1	522221	522657	522657	525000
26	16	55504.5	0	"[1, 3]"	0	0	0	54130	56879	54130	56879
26	16	654483.25	1	"[1, 4]"	3230.5	9	1	656031	656166	652602	653134
26	16	699318.5	0	"[2, 3]"	0	0	0	683899	714738	683899	714738
26	16	625913.0	1	"[2, 3]"	823.0	9	1	626253	626396	625301	625702
26	16	242823.5	0	"[3, 4]"	0	0	0	235555	250092	235555	250092
27	2	110674.0	0	"[1, 3]"	0	0	0	102796	118552	102796	118552
27	2	364605.0	0	"[2, 4]"	0	0	0	340071	389139	340071	389139
27	2	887278.0	0	"[1, 4]"	0	0	0	849131	925425	849131	925425
27	2	1268357.0	0	"[2, 4]"	0	0	0	1267837	1268877	1267837	1268877
27	2	172442.5	1	"[2, 4]"	3105.0	31	1	173644	174346	170870	170910
27	2	1221412.5	0	"[2, 4]"	0	0	0	1219709	1223116	1219709	1223116
27	2	611156.0	0	"[2, 3]"	0	0	0	596169	626143	596169	626143
27	3	214088.5	0	"[1, 3]"	0	0	0	208529	219648	208529	219648
27	3	122687.25	1	"[3, 4]"	2864.5	6	1	120911	121599	122625	125614
27	3	289068.0	1	"[2, 4]"	677.0	3	1	288396	289063	289294	289519
27	3	163631.75	1	"[1, 2]"	1591.5	7	1	164267	164588	162641	163031
27	4	959443.75	1	"[1, 4]"	1204.5	5	1	958580	959103	959442	960650
27	4	754106.0	0	"[3, 4]"	0	0	0	753111	755101	753111	755101
27	4	62745.25	1	"[1, 2]"	377.5	1	1	62317	62796	62796	63072
27	4	876938.5	0	"[3, 4]"	0	0	0	867581	886296	867581	886296
27	4	669792.5	0	"[3, 4]"	0	0	0	645497	694088	645497	694088
27	4	422805.5	0	"[3, 4]"	0	0	0	418966	426645	418966	426645
27	5	492428.75	1	"[2, 4]"	5156.5	13	1	493107	496907	489242	490459
27	5	431503.5	0	"[1, 4]"	0	0	0	391932	471075	391932	471075
27	5	278359.0	0	"[1, 2]"	0	0	0	278139	278579	278139	278579
27	5	105851.5	0	"[1, 3]"	0	0	0	101201	110502	101201	110502
27	6	190523.5	0	"[1, 3]"	0	0	0	190298	190749	190298	190749
27	6	35015.5	0	"[2, 3]"	0	0	0	34480	35551	34480	35551
27	6	102383.0	1	"[2, 4]"	1275.0	2	1	101439	102052	102388	103653
27	6	512147.5	0	"[2, 4]"	0	0	0	511914	512381	511914	512381
27	7	341036.0	0	"[2, 4]"	0	0	0	338834	343238	338834	343238
27	7	769954.0	0	"[2, 3]"	0	0	0	738996	800912	738996	800912
27	7	261214.5	0	"[2, 4]"	0	0	0	252193	270236	252193	270236
27	7	515901.0	0	"[1, 3]"	0	0	0	515081	516721	515081	516721
27	7	120005.5	1	"[3, 4]"	3703.0	6	1	121335	122379	117206	119102
27	8	731307.5	0	"[3, 4]"	0	0	0	705060	757555	705060	757555
27	8	419839.0	0	"[1, 3]"	0	0	0	393297	446381	393297	446381
27	8	677197.5	0	"[1, 3]"	0	0	0	649335	705060	649335	705060
27	8	68378.0	0	"[2, 4]"	0	0	0	41556	95200	41556	95200
27	8	490821.25	1	"[2, 3]"	21095.5	6	1	500640	502098	460603	499944
27	8	534280.5	0	"[1, 4]"	0	0	0	502098	566463	502098	566463
27	9	75863.5	0	"[1, 4]"	0	0	0	47455	104272	47455	104272
27	9	185237.5	0	"[1, 2]"	0	0	0	171952	198523	171952	198523
27	10	839052.0	0	"[3, 4]"	0	0	0	837445	840659	837445	840659
27	10	753871.0	0	"[1, 2]"	0	0	0	743056	764686	743056	764686
27	10	152405.75	1	"[1, 2]"	26195.5	1	1	165085	165922	113531	165085
27	10	5697.5	0	"[2, 4]"	0	0	0	5348	6047	5348	6047
27	10	93730.5	1	"[1, 3]"	7192.0	9	1	89518	90751	92559	102094
27	10	378880.0	1	"[3, 4]"	3104.0	4	1	379706	381158	376085	378571
27	11	518608.0	0	"[2, 4]"	0	0	0	518286	518930	518286	518930
27	11	212096.5	0	"[3, 4]"	0	0	0	191636	232557	191636	232557
27	11	111969.5	0	"[2, 3]"	0	0	0	72792	151147	72792	151147
27	12	322171.5	0	"[3, 4]"	0	0	0	301138	343205	301138	343205
27	12	69480.0	3	"[3, 4]"	88445.0	1	1	41774	185631	8741	41774
27	13	604103.0	0	"[2, 4]"	0	0	0	603036	605170	603036	605170
27	13	344559.5	0	"[2, 4]"	0	0	0	320425	368694	320425	368694
27	13	841988.0	0	"[2, 4]"	0	0	0	841376	842600	841376	842600
27	13	64100.25	1	"[1, 4]"	16598.5	1	1	42957	68645	68645	76154
27	13	204904.75	1	"[1, 2]"	795.5	6	1	204401	204613	205109	205496
27	14	304733.5	0	"[2, 4]"	0	0	0	303774	305693	303774	305693
27	14	14416.5	0	"[1, 4]"	0	0	0	13828	15005	13828	15005
27	14	505330.5	0	"[1, 2]"	0	0	0	476030	534631	476030	534631
27	14	346210.75	1	"[1, 3]"	519.5	1	1	346122	346819	345780	346122
27	14	577972.0	0	"[3, 4]"	0	0	0	546367	609577	546367	609577
27	14	673638.5	0	"[3, 4]"	0	0	0	644305	702972	644305	702972
27	14	57058.5	0	"[2, 4]"	0	0	0	56685	57432	56685	57432
27	15	385262.0	0	"[1, 2]"	0	0	0	384912	385612	384912	385612
27	15	347491.0	1	"[1, 2]"	384.0	1	1	347497	347869	347101	347497
27	15	524880.5	0	"[1, 2]"	0	0	0	523961	525800	523961	525800
27	15	695338.5	0	"[2, 3]"	0	0	0	694735	695942	694735	695942
27	15	142430.0	0	"[1, 3]"	0	0	0	81646	203214	81646	203214
27	15	21055.25	3	"[1, 4]"	40524.5	1	1	989	81646	597	989
27	16	25901.5	1	"[1, 4]"	4077.0	1	1	23830	23896	23896	31984
27	16	113179.0	0	"[1, 4]"	0	0	0	112227	114131	112227	114131
27	16	502194.5	0	"[2, 4]"	0	0	0	501791	502598	501791	502598
27	16	699318.5	0	"[2, 4]"	0	0	0	683899	714738	683899	714738
27	16	840347.0	0	"[2, 3]"	0	0	0	830875	849819	830875	849819
28	1	154056.5	1	"[1, 3]"	16623.0	21	1	162251	162485	132343	159147
28	2	1037385.75	1	"[1, 2]"	6092.5	9	1	1031490	1037189	1040413	1040451
28	2	364605.0	0	"[2, 3]"	0	0	0	340071	389139	340071	389139
28	2	541172.0	0	"[1, 2]"	0	0	0	486175	596169	486175	596169
28	2	1163041.75	1	"[1, 2]"	1758.5	6	1	1163654	1164188	1161281	1163044
28	2	1268357.0	0	"[3, 4]"	0	0	0	1267837	1268877	1267837	1268877
28	2	438919.5	0	"[1, 2]"	0	0	0	420123	457716	420123	457716
28	2	760455.5	0	"[2, 4]"	0	0	0	760266	760645	760266	760645
28	2	700411.5	0	"[2, 3]"	0	0	0	695126	705697	695126	705697
28	2	779700.0	1	"[1, 2]"	3289.0	19	1	777807	778304	781157	781532
28	3	113167.0	0	"[2, 3]"	0	0	0	111918	114416	111918	114416
28	3	214088.5	0	"[2, 3]"	0	0	0	208529	219648	208529	219648
28	4	353123.5	1	"[1, 4]"	1842.0	3	1	351551	352854	353432	354657
28	4	959160.0	3	"[1, 3]"	1772.0	8	1	959442	960650	958170	958378
28	4	837550.25	1	"[2, 4]"	1404.5	2	1	835862	837834	838179	838326
28	4	301107.5	0	"[3, 4]"	0	0	0	296162	306053	296162	306053
28	4	582923.0	3	"[2, 4]"	36435.0	1	1	535621	593790	593790	608491
28	5	170046.0	1	"[1, 4]"	1171.0	11	1	170508	170755	168599	170322
28	5	518099.0	0	"[1, 3]"	0	0	0	517865	518333	517865	518333
28	5	431503.5	0	"[1, 2]"	0	0	0	391932	471075	391932	471075
28	6	58411.5	0	"[2, 3]"	0	0	0	46524	70299	46524	70299
28	6	444550.0	0	"[1, 2]"	0	0	0	437677	451423	437677	451423
28	6	37254.5	0	"[3, 4]"	0	0	0	36941	37568	36941	37568
28	6	345055.0	0	"[3, 4]"	0	0	0	315648	374462	315648	374462
28	6	274395.25	1	"[1, 3]"	1335.5	3	1	274660	275466	273045	274410
